,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
102,1000.0,2,300,3000,6,True,0.2517682796031416,0.4543295200433614,5,5,[1.70936769 3.03176874] [1.86341663 0.56433655] [2.52516636 4.19422163] [1.28787944 1.81519361] [0.14704537 2.70547573],[0.17535965 0.30103887 0.00089192 0.30967475 0.14359248 0.06944233],[[ 0.83812215 -0.71985584]  [-0.71985584  2.46486179]] [[1.93261496 0.67397086]  [0.67397086 0.84729593]] [[1.12615353 0.07514995]  [0.07514995 1.26432924]] [[0.18231853 0.04872433]  [0.04872433 2.92279297]] [[0.56996083 0.03290131]  [0.03290131 0.41501984]],5,"{0: 148, 1: 440, 2: 0, 3: 392, 4: 140, 5: 80}",2,1,1
103,1000.0,3,300,3000,6,True,0.23646962398968846,0.4576498227202543,5,4,[2.69015761 4.35088813] [0.84548313 0.97966184] [4.30562906 2.30494504] [1.09750908 4.09670235] [2.26529215 1.36850232],[0.17768925 0.2586699  0.00089255 0.00761797 0.28555296 0.26957738],[[0.84607921 0.43548958]  [0.43548958 1.49997366]] [[0.72537992 0.31072469]  [0.31072469 1.76860739]] [[ 3.31582952 -0.06100067]  [-0.06100067  2.25306336]] [[0.80788033 0.28179609]  [0.28179609 1.15338341]] [[1.22159325 0.35955255]  [0.35955255 1.30339659]],5,"{0: 182, 1: 332, 2: 0, 3: 4, 4: 386, 5: 296}",3,1,1
104,1000.0,4,300,3000,6,True,0.21987862019045976,0.477498942908235,5,5,[4.39555925 3.95669289] [2.16508581 1.59918004] [0.69965031 3.05910179] [1.12107666 0.23650141] [2.06263587 4.32451971],[0.04719171 0.2047401  0.00089385 0.16203327 0.25851446 0.32662662],[[0.77004949 0.01514505]  [0.01514505 3.46396601]] [[ 0.6366636  -0.05075435]  [-0.05075435  0.49010061]] [[1.07887859 0.05193566]  [0.05193566 1.10529261]] [[1.23030105 0.10811596]  [0.10811596 1.07297258]] [[0.62705196 0.09463013]  [0.09463013 1.098246  ]],5,"{0: 48, 1: 286, 2: 0, 3: 158, 4: 290, 5: 418}",2,2,0
105,1000.0,5,300,3000,6,True,0.24534273132507484,0.5229999581437338,5,5,[2.11623969 3.87662923] [0.93118911 3.97928971] [2.91841097 4.01004176] [1.92093598 0.79398784] [0.74660475 1.70593557],[0.00089399 0.17976177 0.19507297 0.14628962 0.39186456 0.08611709],[[0.2695488  0.04991227]  [0.04991227 1.75464468]] [[0.85295601 0.3175283 ]  [0.3175283  1.07346746]] [[0.91323408 0.5803476 ]  [0.5803476  2.08471341]] [[1.27100718 0.44286025]  [0.44286025 1.26296812]] [[0.84591042 0.59333809]  [0.59333809 1.0248423 ]],5,"{0: 0, 1: 270, 2: 208, 3: 118, 4: 514, 5: 90}",4,3,1
106,1000.0,6,300,3000,6,True,0.2958765125686606,0.7071697535476957,3,3,[2.66056672 3.30211166] [1.73914079 1.08665971] [1.58292006 4.27098063],[0.09595282 0.52636088 0.0008925  0.37501308 0.00089085 0.00088988],[[1.27744816 0.84927854]  [0.84927854 1.09084493]] [[1.75988182 0.47384536]  [0.47384536 1.5135963 ]] [[1.37216768 0.55262021]  [0.55262021 1.12349464]],3,"{0: 70, 1: 664, 2: 0, 3: 466, 4: 0, 5: 0}",1,1,0
107,1000.0,7,300,3000,6,True,0.2820055317488468,0.5269917659092407,4,4,[2.82482248 2.61475627] [2.0320459 4.1054074] [1.01080997 0.67521148] [2.19889192 0.82447176],[0.15821282 0.41126275 0.00089128 0.22729945 0.00088986 0.20144385],[[ 0.7576825  -0.61071025]  [-0.61071025  0.99233868]] [[1.43887955 0.39645427]  [0.39645427 1.12421222]] [[0.63885329 0.04009195]  [0.04009195 1.53496836]] [[ 0.45486205 -0.22877889]  [-0.22877889  0.61776811]],4,"{0: 160, 1: 536, 2: 0, 3: 252, 4: 0, 5: 252}",1,0,1
108,1000.0,8,300,3000,6,True,0.28513760517904485,0.5539567432027463,4,4,[3.47906415 4.09753886] [1.73691873 0.61142618] [1.66695184 4.30998476] [1.3967846  2.32416215],[0.06299253 0.00089347 0.36530471 0.38155724 0.18836138 0.00089066],[[0.75076151 0.57309129]  [0.57309129 2.43171038]] [[1.45260138 0.57842079]  [0.57842079 1.20292898]] [[1.07409632 0.29201204]  [0.29201204 1.22102857]] [[1.24321688 0.26934493]  [0.26934493 0.4509634 ]],4,"{0: 52, 1: 0, 2: 436, 3: 454, 4: 258, 5: 0}",1,1,0
109,1000.0,9,300,3000,6,True,0.21739236601382805,0.6394951838601651,6,6,[1.94366025 4.31211458] [1.61451115 1.50640951] [4.33391725 2.22008176] [2.63114518 0.98071162] [0.61827848 3.28382858] [ 1.2830023 -0.1615979],[0.42227766 0.26708592 0.01120128 0.08488249 0.08598018 0.12857248],[[1.10750393 0.30449091]  [0.30449091 1.4330813 ]] [[1.50195615 0.62771191]  [0.62771191 0.73981365]] [[2.8669746  0.40079656]  [0.40079656 2.68429615]] [[ 0.30577655 -0.12394095]  [-0.12394095  0.8693838 ]] [[ 0.86683968 -0.21853805]  [-0.21853805  0.60165783]] [[ 0.4340468  -0.02163055]  [-0.02163055  1.12300032]],6,"{0: 526, 1: 408, 2: 6, 3: 76, 4: 66, 5: 118}",2,0,2
110,1000.0,10,300,3000,6,True,0.2510475388649686,0.5103630129625407,4,4,[3.08551345 3.39795749] [1.03825492 1.83883187] [1.66286067 4.09067492] [2.01545749 0.54300265],[0.17617614 0.13699482 0.3950055  0.29004303 0.00089074 0.00088977],[[1.21561784 0.95679893]  [0.95679893 2.62479693]] [[ 0.62115096 -0.09106496]  [-0.09106496  0.68436289]] [[0.80335694 0.10189492]  [0.10189492 1.42540511]] [[1.49606106 0.50104713]  [0.50104713 0.95419207]],4,"{0: 160, 1: 176, 2: 478, 3: 386, 4: 0, 5: 0}",1,1,0
111,1000.0,11,300,3000,6,True,0.2589079723886159,0.5724040610523473,3,3,[1.60015828 3.33323986] [1.53280195 0.76074286] [2.20510765 4.49668358],[0.30828231 0.45015105 0.23889911 0.00088999 0.00088902 0.00088851],[[ 1.50887062 -0.3694696 ]  [-0.3694696   0.95759492]] [[1.15599751 0.10179864]  [0.10179864 1.12484579]] [[1.10661411 0.44097926]  [0.44097926 1.3729522 ]],3,"{0: 424, 1: 550, 2: 226, 3: 0, 4: 0, 5: 0}",0,0,0
112,1000.0,12,300,3000,6,True,0.2152084438127861,0.37894852466199197,5,4,[-0.57910842  1.49453142] [1.27234756 3.96198719] [0.63152647 1.22319767] [2.43747589 3.81010954] [2.04251951 0.81007191],[0.00803839 0.23377961 0.17110129 0.29598454 0.2902058  0.00089036],[[2.45641511 1.04030748]  [1.04030748 2.42604258]] [[ 0.8751994  -0.05673192]  [-0.05673192  0.72012457]] [[0.44064101 0.07281294]  [0.07281294 1.74619914]] [[1.10553213 0.13143979]  [0.13143979 2.50996135]] [[0.93172412 0.08095343]  [0.08095343 0.96434967]],5,"{0: 4, 1: 306, 2: 226, 3: 310, 4: 354, 5: 0}",4,1,3
113,1000.0,13,300,3000,6,True,0.2442511570117525,0.5076385129254364,6,6,[2.0758473  4.32706915] [1.45375319 0.87572065] [2.62260711 1.38578627] [0.487353  3.0841066] [2.95226411 5.06608815] [-0.37734469  2.14230519],[0.29108462 0.32100561 0.18333648 0.11649105 0.02897048 0.05911177],[[0.76170928 0.3768095 ]  [0.3768095  0.95839337]] [[1.35818566 0.88633584]  [0.88633584 1.24341852]] [[0.5073565  0.35008513]  [0.35008513 3.31095377]] [[ 0.27056778 -0.00771952]  [-0.00771952  1.2293009 ]] [[ 2.6361206  -1.44895932]  [-1.44895932  3.92806674]] [[9.91125877e-01 9.16389310e-04]  [9.16389310e-04 2.02369837e+00]],6,"{0: 384, 1: 448, 2: 152, 3: 158, 4: 18, 5: 40}",4,2,2
114,1000.0,14,300,3000,6,True,0.17381399690217794,0.28987866885016755,6,6,[1.45170832 4.11308868] [0.56131674 0.33189701] [1.26780587 1.9298514 ] [2.59432374 4.59993775] [2.91415895 2.70032291] [1.87429945 0.53045309],[0.25430664 0.1225333  0.17050766 0.13820301 0.09854358 0.21590581],[[ 0.6798411  -0.07580761]  [-0.07580761  1.056449  ]] [[0.44786904 0.01220218]  [0.01220218 2.02638403]] [[ 0.90748377 -0.6141467 ]  [-0.6141467   0.9401444 ]] [[0.58120024 0.31704992]  [0.31704992 1.24930489]] [[0.63771117 0.0946053 ]  [0.0946053  0.50238455]] [[1.16821431 0.09877817]  [0.09877817 0.80394614]],6,"{0: 320, 1: 144, 2: 218, 3: 122, 4: 132, 5: 264}",3,1,2
115,1000.0,15,300,3000,6,True,0.20780794920570428,0.41493094427190896,5,5,[1.02087682 3.75119763] [3.21864161 2.1475684 ] [0.98287766 0.93061634] [2.57192665 4.4999257 ] [2.28246841 0.89515968],[0.00089372 0.24668471 0.05573341 0.29617405 0.22534585 0.17516827],[[0.88939335 0.04563541]  [0.04563541 0.74287391]] [[ 0.77314179 -0.25209157]  [-0.25209157  0.546877  ]] [[0.95628499 0.16412559]  [0.16412559 1.24133766]] [[ 1.00668834 -0.00533386]  [-0.00533386  1.2430689 ]] [[0.89852649 0.09933898]  [0.09933898 1.15648711]],5,"{0: 0, 1: 316, 2: 62, 3: 380, 4: 264, 5: 178}",2,1,1
116,1000.0,16,300,3000,6,True,0.2602928542597769,0.4795506640494618,5,5,[1.53539301 0.74935318] [2.57792488 4.31832875] [3.40294442 2.59960714] [1.24250799 3.84642114] [1.59369424 1.04795761],[0.27600805 0.2022742  0.07889008 0.28126415 0.16067391 0.0008896 ],[[1.19327772 0.59711282]  [0.59711282 1.39398072]] [[0.86526487 0.54574197]  [0.54574197 1.61190302]] [[0.65241785 0.00739359]  [0.00739359 1.42179137]] [[0.80707927 0.04082495]  [0.04082495 1.12295291]] [[ 1.57733898 -0.44116293]  [-0.44116293  0.76780183]],5,"{0: 432, 1: 226, 2: 80, 3: 358, 4: 104, 5: 0}",1,1,0
117,1000.0,17,300,3000,6,True,0.2369181284123277,0.5556914156238172,6,5,[1.84351194 0.8993413 ] [1.70363966 4.10777099] [0.57345687 2.93976275] [-1.11202445  1.39828176] [2.30919667 4.1274129 ] [2.86835567 4.5265942 ],[0.43735489 0.17060761 0.1116104  0.00668268 0.16584074 0.10790368],[[1.30681035 0.38040281]  [0.38040281 1.1579785 ]] [[ 0.86444066 -0.34316635]  [-0.34316635  0.83346304]] [[0.37385817 0.0349416 ]  [0.0349416  0.62793724]] [[3.85269978 1.79801882]  [1.79801882 3.10293452]] [[0.33662743 0.22289663]  [0.22289663 2.1477801 ]] [[1.44095049 0.04728481]  [0.04728481 1.61526552]],6,"{0: 552, 1: 208, 2: 138, 3: 4, 4: 234, 5: 64}",2,1,1
118,1000.0,18,300,3000,6,True,0.14995576074295566,0.25778900545093825,6,6,[1.81843307 0.73551775] [1.8295885 4.3191998] [3.03763667 3.90452528] [2.72427986 1.16844871] [-0.24006563  2.18212006] [1.22647444 1.81597391],[0.21912598 0.23281308 0.15178269 0.08218669 0.0834236  0.23066796],[[1.90290103 1.11451505]  [1.11451505 1.63209928]] [[ 0.66641076 -0.0463471 ]  [-0.0463471   1.17992446]] [[0.63328446 0.36170221]  [0.36170221 1.8570256 ]] [[ 0.55482328 -0.56955823]  [-0.56955823  0.93720908]] [[ 1.11333773 -0.03214945]  [-0.03214945  2.05847663]] [[ 0.4035271  -0.35344818]  [-0.35344818  2.86300619]],6,"{0: 248, 1: 310, 2: 166, 3: 124, 4: 72, 5: 280}",4,1,2
119,1000.0,19,300,3000,6,True,0.18619431558188693,0.3027917243479069,6,6,[2.059331 3.034843] [2.46242261 4.70388027] [0.57309534 3.51637874] [3.29720133 1.95715867] [0.6657923  0.98705323] [1.96656862 0.68769333],[0.15517215 0.25813094 0.12859085 0.0932355  0.19106495 0.17380561],[[0.22482593 0.05144067]  [0.05144067 1.85376328]] [[1.25678597 0.15671831]  [0.15671831 0.98750596]] [[ 0.58716348 -0.02975618]  [-0.02975618  0.91771844]] [[ 0.61728692 -0.11420392]  [-0.11420392  0.71886975]] [[0.90157433 0.35951459]  [0.35951459 1.60879976]] [[0.54425533 0.19695197]  [0.19695197 1.03809903]],6,"{0: 188, 1: 322, 2: 154, 3: 108, 4: 210, 5: 218}",3,1,2
120,10000.0,0,300,3000,6,True,0.2482411349613104,0.5011116882599643,6,5,[1.30046771 0.58151909] [0.91255807 3.06173171] [2.97738676 0.10196786] [2.15896788 4.4290326 ] [3.8398679  4.08735865] [2.59554127 1.65028943],[0.30587682 0.17626309 0.00431066 0.34076405 0.04120342 0.13158197],[[1.12991114 0.21211122]  [0.21211122 0.91302747]] [[ 0.90122705 -0.08250694]  [-0.08250694  0.62189032]] [[ 1.07830814 -1.3825092 ]  [-1.3825092   4.4013549 ]] [[ 0.94440446 -0.04162612]  [-0.04162612  1.17106312]] [[1.23981066 1.04566595]  [1.04566595 3.66062089]] [[ 0.8243609  -0.20222834]  [-0.20222834  0.7034628 ]],6,"{0: 372, 1: 202, 2: 2, 3: 436, 4: 22, 5: 166}",2,1,1
121,10000.0,1,300,3000,6,True,0.2765741973804279,0.5741758942238351,5,5,[3.08092043 4.31832918] [0.78233283 0.98286356] [2.72719341 2.33502908] [2.07556995 1.08334435] [1.831847   4.28930795],[0.04873461 0.00089232 0.19754341 0.09823342 0.26622829 0.38836795],[[ 1.83466833 -0.43662151]  [-0.43662151  3.34229604]] [[0.54579711 0.22477106]  [0.22477106 1.81067709]] [[ 0.70195926 -0.3290166 ]  [-0.3290166   0.8126846 ]] [[0.54065122 0.03539712]  [0.03539712 1.19889638]] [[1.12672273 0.33572347]  [0.33572347 0.99426216]],5,"{0: 18, 1: 0, 2: 220, 3: 96, 4: 332, 5: 534}",2,1,1
122,10000.0,2,300,3000,6,True,0.25782245563917405,0.4967870622235322,5,5,[1.71095113 2.98863918] [1.86565072 0.5678184 ] [2.48679588 4.16827043] [1.28975687 1.80064844] [0.15611228 2.70377142],[0.16069803 0.30037022 0.00089183 0.32376817 0.14440141 0.06987034],[[ 0.83429779 -0.75852033]  [-0.75852033  2.54918309]] [[1.93549622 0.67656476]  [0.67656476 0.84329246]] [[1.1502629  0.08202874]  [0.08202874 1.28527964]] [[0.1829111  0.04924724]  [0.04924724 2.91577142]] [[0.57679356 0.03269208]  [0.03269208 0.41562377]],5,"{0: 96, 1: 442, 2: 0, 3: 436, 4: 146, 5: 80}",2,0,1
123,10000.0,3,300,3000,6,True,0.2408977688338645,0.4733389811866826,5,4,[2.80806224 4.37069758] [0.80398606 0.96803457] [4.30363836 2.31053886] [1.17852295 4.11318891] [2.1775826  1.34958569],[0.1516275  0.23544165 0.00089215 0.00762866 0.31070352 0.29370653],[[0.7918234  0.43291942]  [0.43291942 1.54929188]] [[0.70232235 0.30035626]  [0.30035626 1.81732404]] [[ 3.30964903 -0.06068827]  [-0.06068827  2.24942996]] [[0.85729483 0.28899971]  [0.28899971 1.15012969]] [[1.26769598 0.36622738]  [0.36622738 1.30431779]],5,"{0: 154, 1: 292, 2: 0, 3: 4, 4: 412, 5: 338}",3,1,1
124,10000.0,4,300,3000,6,True,0.2188451143225596,0.4805831572890666,5,5,[4.40139084 3.95431615] [2.17554272 1.60012082] [0.68135343 3.02229744] [1.13016193 0.25283073] [2.05058164 4.31329076],[0.04683761 0.19925807 0.00089336 0.1568745  0.26242499 0.33371148],[[0.76536175 0.01644945]  [0.01644945 3.46609845]] [[ 0.62772405 -0.04908605]  [-0.04908605  0.48346345]] [[1.07499228 0.02210903]  [0.02210903 1.09186319]] [[1.23574253 0.11464679]  [0.11464679 1.08484481]] [[0.63836673 0.10044276]  [0.10044276 1.10360587]],5,"{0: 50, 1: 276, 2: 0, 3: 148, 4: 296, 5: 430}",2,2,0
125,10000.0,5,300,3000,6,True,0.2421085605609516,0.520529650348599,5,5,[2.11571215 3.89159622] [0.93440965 3.98807231] [2.89082279 3.99980475] [1.92959048 0.79183995] [0.77048509 1.72444272],[0.00089269 0.17268133 0.194606   0.15081996 0.39012563 0.09087439],[[0.26339052 0.04403572]  [0.04403572 1.75214585]] [[0.85685504 0.31968034]  [0.31968034 1.06544575]] [[0.92463579 0.58562726]  [0.58562726 2.07438696]] [[1.26458345 0.44685142]  [0.44685142 1.26295246]] [[0.86539613 0.6140472 ]  [0.6140472  1.05389775]],5,"{0: 0, 1: 256, 2: 210, 3: 126, 4: 514, 5: 94}",4,3,1
126,10000.0,6,300,3000,6,True,0.2941493831033487,0.7045527432928025,3,3,[2.77852695 3.36517908] [1.73940374 1.11333493] [1.61309791 4.25030443],[0.07527639 0.5358841  0.00089384 0.38616064 0.00089256 0.00089247],[[1.24299416 0.83219009]  [0.83219009 1.05109714]] [[1.75097754 0.47428366]  [0.47428366 1.5411596 ]] [[1.38451436 0.53366206]  [0.53366206 1.13314583]],3,"{0: 48, 1: 674, 2: 0, 3: 478, 4: 0, 5: 0}",1,1,0
127,10000.0,7,300,3000,6,True,0.2836744840322267,0.5302930528987679,4,4,[2.82633772 2.61312432] [2.03045071 4.10288191] [1.00162892 0.6545259 ] [2.18744747 0.83487258],[0.15755612 0.41218016 0.00089113 0.22291711 0.00089094 0.20556454],[[ 0.75691911 -0.60931498]  [-0.60931498  0.98865159]] [[1.43806577 0.39707269]  [0.39707269 1.12532475]] [[0.63737537 0.03480844]  [0.03480844 1.52264099]] [[ 0.46269191 -0.23420992]  [-0.23420992  0.62479559]],4,"{0: 158, 1: 536, 2: 0, 3: 236, 4: 0, 5: 270}",1,0,1
128,10000.0,8,300,3000,6,True,0.2844186236048616,0.5470263855755043,4,4,[3.49810268 4.11233879] [1.73649273 0.60428206] [1.67271414 4.31716099] [1.40654438 2.32647715],[0.06084048 0.00089271 0.36333552 0.38113388 0.19290506 0.00089234],[[0.74168294 0.56856909]  [0.56856909 2.43502737]] [[1.45303402 0.57807849]  [0.57807849 1.19599978]] [[1.07939949 0.29155877]  [0.29155877 1.21444336]] [[1.24819608 0.27039412]  [0.27039412 0.45858406]],4,"{0: 50, 1: 0, 2: 430, 3: 454, 4: 266, 5: 0}",1,1,0
129,10000.0,9,300,3000,6,True,0.21339134471482926,0.6125006777739979,6,6,[1.9651837  4.33652141] [1.61741496 1.51646346] [4.33655239 2.22264002] [2.62040582 1.00258459] [0.64165733 3.28493237] [ 1.27034429 -0.1276597 ],[0.41340324 0.26079124 0.01114922 0.08762838 0.09367533 0.1333526 ],[[1.0909546  0.28616845]  [0.28616845 1.4151975 ]] [[1.51618281 0.63093797]  [0.63093797 0.73428388]] [[2.87211267 0.39806115]  [0.39806115 2.69105625]] [[ 0.31255974 -0.12704552]  [-0.12704552  0.87591693]] [[ 0.86782868 -0.20948122]  [-0.20948122  0.60305478]] [[ 0.44387713 -0.02931347]  [-0.02931347  1.14071335]],6,"{0: 508, 1: 402, 2: 6, 3: 78, 4: 84, 5: 122}",2,0,2
130,10000.0,10,300,3000,6,True,0.2119576748179654,0.4279373480387093,5,5,[3.29020905 3.50253291] [0.83150595 2.0671151 ] [1.69169605 4.06133563] [1.20590481 0.64724144] [2.60203981 0.76849331],[0.15084502 0.08645405 0.41143683 0.17697071 0.00089224 0.17340116],[[1.13878699 0.78472046]  [0.78472046 2.70377442]] [[ 0.5806538  -0.04134385]  [-0.04134385  0.56918558]] [[0.82963579 0.09464589]  [0.09464589 1.43043476]] [[0.70987214 0.41994696]  [0.41994696 1.20805599]] [[0.91818445 0.18218107]  [0.18218107 0.88438048]],5,"{0: 130, 1: 88, 2: 528, 3: 238, 4: 0, 5: 216}",2,1,1
131,10000.0,11,300,3000,6,True,0.2593621658506757,0.5710681758399591,3,3,[1.602184   3.33161344] [1.53594063 0.76499076] [2.16943787 4.45040163],[0.29524741 0.45143088 0.25064702 0.00089151 0.00089142 0.00089175],[[ 1.52351308 -0.38483892]  [-0.38483892  0.95096176]] [[1.15573577 0.10524656]  [0.10524656 1.12953102]] [[1.13579509 0.46236765]  [0.46236765 1.40033649]],3,"{0: 414, 1: 550, 2: 236, 3: 0, 4: 0, 5: 0}",0,0,0
132,10000.0,12,300,3000,6,True,0.22010029521881966,0.37771693819036894,5,4,[-0.58037427  1.49794657] [1.2519429  3.97085071] [0.61710012 1.27872234] [2.39757849 3.7876667 ] [1.99893238 0.79895812],[0.00797549 0.22033217 0.15977279 0.31133786 0.29968975 0.00089194],[[2.45691792 1.03871669]  [1.03871669 2.42105013]] [[ 0.86701777 -0.0596805 ]  [-0.0596805   0.70193292]] [[0.43159587 0.08193848]  [0.08193848 1.8209592 ]] [[1.11833309 0.15228032]  [0.15228032 2.48334647]] [[0.97767733 0.08776638]  [0.08776638 0.96338218]],5,"{0: 4, 1: 282, 2: 210, 3: 340, 4: 364, 5: 0}",4,1,3
133,10000.0,13,300,3000,6,True,0.2409521922904632,0.4923646328501758,6,6,[2.08229689 4.3332338 ] [1.45646238 0.87424273] [2.62097742 1.39479113] [0.4947235  3.08811857] [2.95353334 5.05414554] [-0.34440214  2.09046451],[0.28807298 0.31682297 0.18543716 0.11785412 0.02950766 0.06230512],[[0.75330841 0.37089996]  [0.37089996 0.95153365]] [[1.34823216 0.88515424]  [0.88515424 1.23898566]] [[0.50820725 0.34733337]  [0.34733337 3.30634505]] [[ 0.27317569 -0.00799021]  [-0.00799021  1.22269641]] [[ 2.61871015 -1.42890828]  [-1.42890828  3.91325594]] [[ 1.00366937 -0.01106249]  [-0.01106249  2.09720897]],6,"{0: 376, 1: 440, 2: 162, 3: 162, 4: 18, 5: 42}",4,2,2
134,10000.0,14,300,3000,6,True,0.16922925718299092,0.2709742310482134,6,6,[1.37665189 4.15768816] [0.55604773 0.31544676] [1.25547608 1.94393843] [2.49424193 4.4941877 ] [2.89308989 2.7243883 ] [1.85520722 0.54119153],[0.22721805 0.11698954 0.16602637 0.16101507 0.10320363 0.22554733],[[ 0.65901488 -0.05216726]  [-0.05216726  1.0453034 ]] [[0.44173384 0.015431  ]  [0.015431   2.05136758]] [[ 0.90494459 -0.60395777]  [-0.60395777  0.92231173]] [[0.62426947 0.35876208]  [0.35876208 1.28146219]] [[0.64187022 0.08441494]  [0.08441494 0.50089067]] [[1.17417822 0.09787985]  [0.09787985 0.81316922]],6,"{0: 278, 1: 134, 2: 222, 3: 156, 4: 136, 5: 274}",3,1,2
135,10000.0,15,300,3000,6,True,0.2583196251619922,0.5615353021095715,4,4,[0.94155798 3.71662234] [3.23584249 2.11218628] [2.50010539 4.40006402] [1.47029609 0.88675091],[0.00089238 0.23056696 0.05401776 0.00089362 0.25194661 0.46168267],[[0.82379215 0.05284978]  [0.05284978 0.78996797]] [[ 0.75807931 -0.2415415 ]  [-0.2415415   0.55773297]] [[1.02911205 0.04839484]  [0.04839484 1.28555431]] [[1.33980905 0.13959767]  [0.13959767 1.17156966]],4,"{0: 0, 1: 276, 2: 48, 3: 0, 4: 300, 5: 576}",1,1,0
136,10000.0,16,300,3000,6,True,0.2284551230041369,0.4228071741032007,5,5,[1.47127557 0.68446228] [2.67481485 4.43067518] [3.3659408  2.59934263] [1.61845724 1.04080773] [1.30567315 3.83270446],[0.24382404 0.1746024  0.08560867 0.00089207 0.18795178 0.30712103],[[1.15774132 0.59593341]  [0.59593341 1.40079084]] [[0.81855091 0.51088568]  [0.51088568 1.57050743]] [[0.66870889 0.020674  ]  [0.020674   1.37131161]] [[ 1.5048034  -0.37675684]  [-0.37675684  0.76946552]] [[0.84232439 0.04138681]  [0.04138681 1.12975151]],5,"{0: 342, 1: 172, 2: 90, 3: 0, 4: 180, 5: 416}",1,1,0
137,10000.0,17,300,3000,6,True,0.2343808578053516,0.552489357691373,6,5,[1.84288214 0.88859092] [1.68221869 4.1215708 ] [0.56985489 2.94169351] [-1.10877847  1.40459231] [2.30033043 4.08308156] [2.80074929 4.46290021],[0.43256325 0.15844988 0.11210319 0.0067084  0.17299399 0.1171813 ],[[1.30935313 0.38151585]  [0.38151585 1.14967647]] [[ 0.85545394 -0.34773327]  [-0.34773327  0.8265099 ]] [[0.36754408 0.03909445]  [0.03909445 0.64469732]] [[3.8477758  1.79670185]  [1.79670185 3.10688885]] [[0.34032101 0.22589092]  [0.22589092 2.17077176]] [[1.47888867 0.07616492]  [0.07616492 1.64314346]],6,"{0: 546, 1: 174, 2: 140, 3: 4, 4: 268, 5: 68}",2,1,1
138,10000.0,18,300,3000,6,True,0.10862841321367957,0.17601653578385998,6,6,[1.23991978 0.25048144] [1.82355969 4.41939432] [3.08212095 3.51278998] [2.66054263 1.25967394] [-0.24249867  2.41882188] [1.24488089 1.8801951 ],[0.16520716 0.20576213 0.2094086  0.09768832 0.07686896 0.24506483],[[1.49909241 0.59319547]  [0.59319547 1.28879482]] [[ 0.64830112 -0.05951451]  [-0.05951451  1.08198764]] [[0.69289892 0.16271379]  [0.16271379 2.23123452]] [[ 0.51970333 -0.53539553]  [-0.53539553  0.9238276 ]] [[1.14523464 0.03142881]  [0.03142881 1.74844916]] [[ 0.39390155 -0.33429324]  [-0.33429324  2.67763523]],6,"{0: 152, 1: 268, 2: 226, 3: 152, 4: 64, 5: 338}",3,1,1
139,10000.0,19,300,3000,6,True,0.18749968892975769,0.3077414439378973,6,6,[2.05835623 3.08924313] [2.46597437 4.7059752 ] [0.57628705 3.52415369] [3.29068753 1.96539786] [0.66365628 1.00061353] [1.97053338 0.70855699],[0.14938374 0.25692623 0.12868049 0.09327492 0.19099785 0.18073678],[[0.22245156 0.0560358 ]  [0.0560358  1.80591262]] [[1.25530767 0.15495717]  [0.15495717 0.98724885]] [[ 0.59009879 -0.02772222]  [-0.02772222  0.91483393]] [[ 0.62452993 -0.12076105]  [-0.12076105  0.72088771]] [[0.9010393  0.36739084]  [0.36739084 1.62522016]] [[0.54405303 0.19996997]  [0.19996997 1.05206037]],6,"{0: 174, 1: 324, 2: 152, 3: 112, 4: 212, 5: 226}",3,1,2
