,Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits,RandomGroup
1101,base,1.6e-07,368,300,3000,6,True,0.4072437744062199,0.6899724625531096,4,4,[0.26504912 0.21279011] [ 2.02599301 -0.02246857] [1.22525362 4.95253176] [ 0.95009452 -0.17542631],[8.89342639e-04 1.10644395e-01 1.99553902e-01 4.98513273e-01 1.90399087e-01 1.32249954e-10],[[0.61779569 0.10747443]  [0.10747443 0.63615218]] [[ 0.43668599 -0.08027691]  [-0.08027691  0.89041911]] [[ 0.87918066 -0.0093306 ]  [-0.0093306   0.72916104]] [[0.21619505 0.08789157]  [0.08789157 0.68446025]],4,"{0: 0, 1: 96, 2: 232, 3: 600, 4: 272, 5: 0}",2,0,2,6
1102,contextless,1.6e-07,368,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 2.40602589 -0.03949823] [1.22643194 4.95075573],[8.99119854e-04 8.96845355e-04 8.96025483e-04 4.99056729e-01 4.98251280e-01 1.32668598e-10],[[ 0.8862733  -0.05511975]  [-0.05511975  0.73293834]] [[ 0.8800091  -0.01477448]  [-0.01477448  0.73319075]],2,"{0: 0, 1: 0, 2: 0, 3: 600, 4: 600, 5: 0}",0,0,0,6
1103,context,1.6e-07,368,300,3000,6,True,0.4993736951983298,1.0,2,2,[ 1.81616499 -0.03988654] [1.22634011 4.95050401],[8.97028321e-04 4.99829010e-01 8.92551401e-04 8.90928909e-04 4.97490481e-01 1.32448076e-10],[[ 1.23080327 -0.03285521]  [-0.03285521  0.73184037]] [[ 0.87957929 -0.0131392 ]  [-0.0131392   0.73350787]],2,"{0: 0, 1: 600, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0,6
1104,base,1.6e-07,369,300,3000,6,True,0.4120614100296848,0.7115807967394435,4,4,[1.61734609 0.18019289] [1.27151717 5.07989756] [ 0.74438742 -0.12315771] [0.63725382 4.36475886],[2.50099630e-01 4.41278906e-01 8.88384525e-04 2.49405112e-01 5.83279683e-02 1.30509126e-10],[[ 0.73562077 -0.06865356]  [-0.06865356  0.64586695]] [[ 0.77595293 -0.02122403]  [-0.02122403  0.74785863]] [[ 0.49011391 -0.15998064]  [-0.15998064  1.19155944]] [[ 0.4154706  -0.65173677]  [-0.65173677  2.0588594 ]],4,"{0: 286, 1: 576, 2: 0, 3: 318, 4: 20, 5: 0}",1,0,1,2
1105,contextless,1.6e-07,369,300,3000,6,True,0.3325949523858065,0.5074342502872469,6,5,[2.86240862 0.23609478] [0.69496945 4.75316254] [ 0.72911243 -0.03399592] [ 1.96179159 -0.17756332] [1.55669959 5.21140959] [-0.1009917   2.56834953],[0.23335075 0.20466626 0.00468221 0.2598786  0.288881   0.00854118],[[ 0.75283235 -0.1666185 ]  [-0.1666185   0.56461296]] [[ 0.3817454  -0.21462656]  [-0.21462656  1.09092677]] [[0.7158891  0.83974997]  [0.83974997 4.76202847]] [[ 0.39056456 -0.18327564]  [-0.18327564  1.09437714]] [[ 0.73807339 -0.10591779]  [-0.10591779  0.65675136]] [[ 1.01417348 -0.33263294]  [-0.33263294  1.34140178]],6,"{0: 236, 1: 260, 2: 2, 3: 360, 4: 336, 5: 6}",4,1,3,2
1106,context,1.6e-07,369,300,3000,6,True,0.4927099932746571,0.9933388891944936,2,2,[1.76808588 0.03350075] [1.18638848 5.02292106],[5.03659284e-01 4.96340716e-01 1.32999187e-10 2.12798674e-17 3.40477834e-24 5.44764455e-31],[[ 1.15281787 -0.07183046]  [-0.07183046  0.93027941]] [[ 0.79113096 -0.02465856]  [-0.02465856  0.86042853]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,2
1107,base,1.6e-07,370,300,3000,6,True,0.4927209278589654,1.0,2,2,[1.23715874 0.07992872] [1.24088218 5.07248511],[8.94966400e-04 8.97369250e-04 4.99197135e-01 4.99010530e-01 1.32779332e-10 2.12446900e-17],[[0.67844604 0.03330212]  [0.03330212 0.74371589]] [[0.68103287 0.03436229]  [0.03436229 0.75074306]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,2
1108,contextless,1.6e-07,370,300,3000,6,True,0.4894085164971616,0.9933388889506688,2,2,[2.4117264  0.07618923] [1.24108083 5.06781495],[9.00561329e-04 4.98765279e-01 9.00445275e-04 4.99433715e-01 1.32669764e-10 2.12271592e-17],[[ 0.70904652 -0.01868924]  [-0.01868924  0.73648094]] [[0.6818923  0.03162289]  [0.03162289 0.76279033]],2,"{0: 0, 1: 598, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0,2
1109,context,1.6e-07,370,300,3000,6,True,0.4927209278589654,1.0,2,2,[1.24124613 5.0711231 ] [1.8234952  0.07865392],[8.98636103e-04 8.97813159e-04 5.00103682e-01 4.98099869e-01 1.32778927e-10 2.12446253e-17],[[0.68130581 0.03214582]  [0.03214582 0.75397624]] [[1.03853035 0.00541943]  [0.00541943 0.74100982]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,2
1110,base,1.6e-07,371,300,3000,6,True,0.4342439299003116,0.7703867915500349,4,4,[0.3885534  4.89786811] [1.45700327 0.03038239] [1.56668573 5.04377066] [0.34591971 0.02006056],[0.0008832  0.11384126 0.42737883 0.00087981 0.38540242 0.0716145 ],[[ 0.21750443 -0.01135508]  [-0.01135508  0.77830354]] [[ 0.667781   -0.03359397]  [-0.03359397  0.75351906]] [[ 0.60074954 -0.05337268]  [-0.05337268  0.7728749 ]] [[0.19166223 0.09824842]  [0.09824842 0.88570955]],4,"{0: 0, 1: 140, 2: 568, 3: 0, 4: 460, 5: 32}",2,1,1,3
1111,contextless,1.6e-07,371,300,3000,6,True,0.4458656493641181,0.8074084686054755,3,3,[2.47664431 0.02921783] [0.45794188 4.85655933] [1.58807919 5.0692362 ],[5.01032715e-01 1.28572112e-01 3.70395173e-01 1.32702543e-10 2.12324040e-17 3.39718415e-24],[[ 0.75695625 -0.05216467]  [-0.05216467  0.76370956]] [[ 0.27184591 -0.0496251 ]  [-0.0496251   0.77202822]] [[ 0.59640355 -0.06409739]  [-0.06409739  0.75757602]],3,"{0: 600, 1: 156, 2: 444, 3: 0, 4: 0, 5: 0}",1,1,0,3
1112,context,1.6e-07,371,300,3000,6,True,0.44537610454112025,0.8058177404185677,3,3,[1.88673076 0.02803976] [0.43536837 4.89149378] [1.59332856 5.0562013 ],[0.50079277 0.12763573 0.00088672 0.00088205 0.00087992 0.36892281],[[ 1.10295425 -0.0307096 ]  [-0.0307096   0.76070611]] [[ 0.24982941 -0.0289147 ]  [-0.0289147   0.76904836]] [[ 0.58787586 -0.05598608]  [-0.05598608  0.76353331]],3,"{0: 600, 1: 158, 2: 0, 3: 0, 4: 0, 5: 442}",1,1,0,3
1113,base,1.6e-07,372,300,3000,6,True,0.4861126606355834,1.0,2,2,[1.30393905 5.07666082] [1.28576522 0.08188386],[4.99484835e-01 5.00515165e-01 1.33001045e-10 2.12801647e-17 3.40482590e-24 5.44772064e-31],[[ 0.80963623 -0.06006893]  [-0.06006893  0.82929712]] [[ 0.81112477 -0.05456899]  [-0.05456899  0.85224028]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
1114,contextless,1.6e-07,372,300,3000,6,True,0.4927209278589654,0.9867000185494342,2,2,[1.30101217 5.07366449] [2.45159067 0.08021612],[4.99951994e-01 5.00048005e-01 1.33000839e-10 2.12801317e-17 3.40482061e-24 5.44771219e-31],[[ 0.81036576 -0.05469442]  [-0.05469442  0.83806722]] [[ 0.87421652 -0.12597482]  [-0.12597482  0.85009333]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
1115,context,1.6e-07,372,300,3000,6,True,0.4894085164971616,0.9933388889506688,2,2,[1.30276397 5.0775155 ] [1.86765839 0.08279556],[4.99276153e-01 8.94752960e-04 4.99829094e-01 1.32780310e-10 2.12448469e-17 3.39917500e-24],[[ 0.80957278 -0.05844123]  [-0.05844123  0.82781357]] [[ 1.18265749 -0.09212228]  [-0.09212228  0.85445981]],2,"{0: 598, 1: 0, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0,1
1116,base,1.6e-07,373,300,3000,6,True,0.4926557103151435,0.9866998742028146,3,3,[1.23399837 0.07435577] [1.23822133 5.07176074] [0.04514773 2.19524462],[4.93784287e-01 4.90966470e-01 1.52492433e-02 1.26127997e-10 2.01804768e-17 3.22887581e-24],[[ 0.67686011 -0.00150072]  [-0.00150072  0.71473052]] [[ 0.67470502 -0.01190512]  [-0.01190512  0.68667335]] [[ 0.55682893 -1.03265159]  [-1.03265159  8.46227941]],3,"{0: 598, 1: 594, 2: 8, 3: 0, 4: 0, 5: 0}",0,0,0,6
1117,contextless,1.6e-07,373,300,3000,6,True,0.4908040051736278,0.9670049326821176,3,3,[2.44563838 0.05981312] [0.56687211 2.08575897] [1.25331069 5.07930922],[4.81691787e-01 3.45799131e-02 4.83728299e-01 1.32780439e-10 2.12448674e-17 3.39917828e-24],[[ 0.65506236 -0.0226032 ]  [-0.0226032   0.66822234]] [[ 0.91903171 -1.68457731]  [-1.68457731  6.80505693]] [[ 0.66263489 -0.01966921]  [-0.01966921  0.6739234 ]],3,"{0: 588, 1: 20, 2: 592, 3: 0, 4: 0, 5: 0}",0,0,0,6
1118,context,1.6e-07,373,300,3000,6,True,0.4909391833352345,0.980083066199972,3,3,[0.34192139 2.06035764] [1.24651294 5.07641346] [1.83983399 0.06740546],[2.72963020e-02 4.87512456e-01 8.86350802e-04 8.84709720e-04 4.83420181e-01 1.32425919e-10],[[ 0.73597403 -1.2088951 ]  [-1.2088951   7.25584109]] [[ 0.66863189 -0.0167132 ]  [-0.0167132   0.6786066 ]] [[ 1.02350362 -0.01905326]  [-0.01905326  0.6904126 ]],3,"{0: 12, 1: 592, 2: 0, 3: 0, 4: 596, 5: 0}",0,0,0,6
1119,base,1.6e-07,374,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.17868981 0.1163955 ] [1.17788108 5.10692202],[5.00082625e-01 4.99917374e-01 1.33000781e-10 2.12801224e-17 3.40481914e-24 5.44770982e-31],[[ 0.81548548 -0.00471087]  [-0.00471087  0.7062416 ]] [[ 0.81477104 -0.00472016]  [-0.00472016  0.71357677]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
1120,contextless,1.6e-07,374,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[2.35717595 0.11294281] [1.17789307 5.10312936],[4.99356038e-01 5.00643961e-01 1.33001102e-10 2.12801738e-17 3.40482735e-24 5.44772297e-31],[[ 0.83632061 -0.04857403]  [-0.04857403  0.69898509]] [[ 0.81507353 -0.0071944 ]  [-0.0071944   0.7225324 ]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
1121,context,1.6e-07,374,300,3000,6,True,0.4841571681485329,0.7649690647496497,3,3,[2.51065339 0.26054394] [1.17808749 5.10630089] [1.27034783 0.02628616],[2.00340808e-01 5.00346319e-01 2.99312873e-01 1.32714919e-10 2.12343843e-17 3.39750099e-24],[[ 0.77174702 -0.13164671]  [-0.13164671  0.67327326]] [[ 0.81516311 -0.0064748 ]  [-0.0064748   0.71504716]] [[ 0.8231544  -0.08000368]  [-0.08000368  0.73701446]],3,"{0: 226, 1: 600, 2: 374, 3: 0, 4: 0, 5: 0}",1,0,1,3
1122,base,1.6e-07,375,300,3000,6,True,0.4795014562927889,0.9360321841954168,4,4,[ 1.22612209 -0.0163419 ] [3.024507  3.4296416] [1.14235259 3.88407249] [1.21712882 5.09264535],[4.92824527e-01 1.70992407e-02 4.44625023e-02 4.45613730e-01 1.32531906e-10 2.12051019e-17],[[0.68126151 0.01413863]  [0.01413863 0.74550386]] [[0.67302108 0.45323404]  [0.45323404 5.22515231]] [[ 0.15849692 -0.01655596]  [-0.01655596  0.67358812]] [[0.71369283 0.02928816]  [0.02928816 0.66190562]],4,"{0: 594, 1: 12, 2: 28, 3: 566, 4: 0, 5: 0}",1,1,0,1
1123,contextless,1.6e-07,375,300,3000,6,True,0.4702099136268574,0.9022661914417642,4,4,[ 2.12599101 -0.59256992] [1.30146148 5.08328973] [0.87643238 4.27413879] [2.49524317 0.11687029],[8.26122019e-02 4.39273196e-01 6.30919086e-02 4.15022694e-01 1.32604971e-10 2.12167923e-17],[[ 0.25197127 -0.25168753]  [-0.25168753  0.95132618]] [[0.76966099 0.0541442 ]  [0.0541442  0.71402533]] [[ 0.29966233 -0.37899667]  [-0.37899667  0.94422278]] [[0.77229571 0.01607894]  [0.01607894 0.65944467]],4,"{0: 38, 1: 578, 2: 24, 3: 560, 4: 0, 5: 0}",0,0,0,1
1124,context,1.6e-07,375,300,3000,6,True,0.4828885791761474,0.9549054097212883,3,3,[ 1.84289263e+00 -5.61261053e-04] [1.27230622 5.08554483] [1.01570499 4.07554439],[0.49945205 0.00088617 0.00088458 0.00088299 0.44927325 0.04862096],[[1.06547786 0.02850158]  [0.02850158 0.76750028]] [[0.77972936 0.04578143]  [0.04578143 0.70148322]] [[ 0.20980975 -0.21689849]  [-0.21689849  0.84974064]],3,"{0: 600, 1: 0, 2: 0, 3: 0, 4: 576, 5: 24}",0,0,0,1
1125,base,1.6e-07,376,300,3000,6,True,0.4139372470541584,0.7484047977877457,3,3,[1.27537896 4.99600099] [ 1.83575786 -0.11152105] [0.61256141 0.13824221],[4.98348438e-01 2.73454543e-01 2.28197019e-01 1.32518813e-10 2.12030073e-17 3.39248068e-24],[[0.81051352 0.01841078]  [0.01841078 0.82325792]] [[0.44312955 0.02998963]  [0.02998963 0.88676649]] [[0.43080314 0.1607473 ]  [0.1607473  0.843283  ]],3,"{0: 598, 1: 312, 2: 290, 3: 0, 4: 0, 5: 0}",1,0,1,1
1126,contextless,1.6e-07,376,300,3000,6,True,0.4861126606355834,0.9933388889506688,2,2,[1.27578558 4.98956474] [ 2.4558644  -0.00764482],[4.99578261e-01 5.00421739e-01 1.33001004e-10 2.12801581e-17 3.40482484e-24 5.44771895e-31],[[0.80966437 0.01468129]  [0.01468129 0.83834646]] [[ 0.82162873 -0.03833294]  [-0.03833294  0.85113269]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
1127,context,1.6e-07,376,300,3000,6,True,0.4828225360580453,1.0,2,2,[1.27605903 4.99288039] [ 1.86585091 -0.00478578],[4.98960066e-01 5.01039934e-01 1.33001276e-10 2.12802017e-17 3.40483182e-24 5.44773012e-31],[[0.8098104  0.01549975]  [0.01549975 0.83035285]] [[ 1.16214055 -0.015085  ]  [-0.015085    0.85686318]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,1
1128,base,1.6e-07,377,300,3000,6,True,0.4357596825975638,0.7869182956188124,3,3,[1.33010783 4.94012101] [1.2402766  0.02787155] [1.13074445 5.10024921],[2.65295676e-01 5.01344851e-01 2.33359474e-01 1.32598905e-10 2.12158219e-17 3.39453101e-24],[[ 0.55538506 -0.13981373]  [-0.13981373  0.78666304]] [[ 0.84744548 -0.00535353]  [-0.00535353  0.75647199]] [[1.15377907 0.16591814]  [0.16591814 0.67962652]],3,"{0: 412, 1: 602, 2: 186, 3: 0, 4: 0, 5: 0}",0,0,0,5
1129,contextless,1.6e-07,377,300,3000,6,True,0.4960389968041097,1.0,2,2,[2.41725786 0.02762351] [1.23614591 5.0193627 ],[8.92276105e-04 5.01434773e-01 4.97672950e-01 1.32889219e-10 2.12622722e-17 3.40196306e-24],[[ 0.87332919 -0.05223196]  [-0.05223196  0.7557608 ]] [[ 0.84854486 -0.00568745]  [-0.00568745  0.72335775]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0,5
1130,context,1.6e-07,377,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.2362003  5.02043678] [1.82868135 0.02860517],[4.98743738e-01 5.01256262e-01 1.33001372e-10 2.12802169e-17 3.40483426e-24 5.44773402e-31],[[ 0.84797793 -0.00454121]  [-0.00454121  0.72054297]] [[ 1.20592705 -0.02896566]  [-0.02896566  0.75772752]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,5
1131,base,1.6e-07,378,300,3000,6,True,0.4927209278589654,1.0,2,2,[1.28646536 5.00210752] [1.28494983 0.0087897 ],[5.00857189e-01 8.87414864e-04 8.86909848e-04 4.97368486e-01 1.32557740e-10 2.12092354e-17],[[ 0.69451975 -0.02726294]  [-0.02726294  0.79551935]] [[ 0.69132765 -0.02988222]  [-0.02988222  0.78482836]],2,"{0: 600, 1: 0, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0,6
1132,contextless,1.6e-07,378,300,3000,6,True,0.4136115039854606,0.7242066101177691,4,4,[1.78923837 5.08864612] [ 2.51375234 -0.05967825] [0.92783164 4.93244518] [1.20180752 1.33717851],[2.10253658e-01 4.73486138e-01 2.90146923e-01 2.61132804e-02 1.28646005e-10 2.05833578e-17],[[ 0.42002389 -0.05975705]  [-0.05975705  0.90471796]] [[ 0.67774866 -0.01787677]  [-0.01787677  0.70165864]] [[ 0.58513446 -0.07812565]  [-0.07812565  0.74336209]] [[ 0.27047239 -0.20186901]  [-0.20186901  0.95841522]],4,"{0: 264, 1: 582, 2: 336, 3: 18, 4: 0, 5: 0}",1,1,0,6
1133,context,1.6e-07,378,300,3000,6,True,0.4927209278589654,1.0,2,2,[1.28631158 5.00128238] [1.86583105 0.00846209],[8.91923339e-04 8.90257787e-04 5.00136497e-01 4.98081321e-01 1.32778921e-10 2.12446243e-17],[[ 0.69491621 -0.0280688 ]  [-0.0280688   0.79811845]] [[ 1.0516712  -0.06902854]  [-0.06902854  0.78476411]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,6
1134,base,1.6e-07,379,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.37275977 0.08861769] [1.37487781 5.07954961],[5.00222452e-01 4.99777548e-01 1.33000719e-10 2.12801125e-17 3.40481755e-24 5.44770729e-31],[[0.67493145 0.03868887]  [0.03868887 0.69596759]] [[0.67810563 0.03848723]  [0.03848723 0.70034936]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,3
1135,contextless,1.6e-07,379,300,3000,6,True,0.4919538455110881,0.9708750020555592,3,3,[2.60512533 0.02877693] [1.37611514 5.08584406] [1.54227974 1.16283005],[4.69616255e-01 4.98109579e-01 3.22741656e-02 1.29673293e-10 2.07477241e-17 3.31963538e-24],[[0.67150868 0.04726068]  [0.04726068 0.63352434]] [[0.6796041  0.03393632]  [0.03393632 0.69029419]] [[ 0.19291703 -0.20932692]  [-0.20932692  1.15824515]],3,"{0: 582, 1: 600, 2: 18, 3: 0, 4: 0, 5: 0}",0,0,0,3
1136,context,1.6e-07,379,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.37460835 5.08000652] [1.95719794 0.08882545],[8.86486093e-04 5.00073052e-01 8.85345027e-04 4.98155117e-01 1.32668630e-10 2.12269778e-17],[[0.67746944 0.03800817]  [0.03800817 0.6993923 ]] [[1.03002765 0.00829496]  [0.00829496 0.69640203]],2,"{0: 0, 1: 600, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0,3
1137,base,1.6e-07,380,300,3000,6,True,0.3362908359656486,0.5096824122732438,5,5,[0.61537846 0.14623019] [1.8449189  4.77804891] [ 1.67023958 -0.1688893 ] [2.7426102  4.15934512] [0.78813455 5.06943415],[0.18747556 0.20096288 0.00088263 0.3126182  0.01600542 0.28205531],[[0.30269688 0.08538803]  [0.08538803 0.59486673]] [[0.24350167 0.1246283 ]  [0.1246283  0.77726683]] [[0.43812825 0.05363371]  [0.05363371 0.79784359]] [[0.53030985 0.52503005]  [0.52503005 2.00439164]] [[0.35052333 0.04665318]  [0.04665318 0.61990319]],5,"{0: 226, 1: 252, 2: 0, 3: 374, 4: 12, 5: 336}",4,3,1,5
1138,contextless,1.6e-07,380,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 2.46927352 -0.05102295] [1.26994497 4.93892782],[0.00089242 0.00088963 0.00088883 0.50022867 0.00088642 0.49621403],[[ 0.66250085 -0.03042186]  [-0.03042186  0.73344764]] [[ 0.64751673 -0.00457225]  [-0.00457225  0.70818852]],2,"{0: 0, 1: 0, 2: 0, 3: 602, 4: 0, 5: 598}",0,0,0,5
1139,context,1.6e-07,380,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.87252929 -0.0481442 ] [1.27126921 4.94284557],[5.02192083e-01 8.90233105e-04 8.86813048e-04 8.85208112e-04 4.95145662e-01 1.32334538e-10],[[ 1.01095463 -0.02129279]  [-0.02129279  0.73854466]] [[ 0.64662725 -0.00715734]  [-0.00715734  0.69756536]],2,"{0: 602, 1: 0, 2: 0, 3: 0, 4: 598, 5: 0}",0,0,0,5
1140,base,1.6e-07,381,300,3000,6,True,0.4976903158641718,0.993349973006104,3,2,[ 1.18732282 -0.05179385] [2.73976433 1.10524597] [1.2024954  4.94916615],[8.89878297e-04 4.93084773e-01 1.03429456e-02 4.95682403e-01 1.32670571e-10 2.12272883e-17],[[ 0.87465608 -0.04773172]  [-0.04773172  0.72546323]] [[ 1.0287319  -0.75742228]  [-0.75742228  4.04066799]] [[ 0.90039264 -0.03575686]  [-0.03575686  0.7300159 ]],3,"{0: 0, 1: 598, 2: 4, 3: 598, 4: 0, 5: 0}",0,0,0,2
1141,contextless,1.6e-07,381,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.20500594 4.94641304] [ 2.40599633 -0.04370176],[4.99218760e-01 5.00781240e-01 1.33001162e-10 2.12801834e-17 3.40482890e-24 5.44772545e-31],[[ 0.9018976  -0.04061006]  [-0.04061006  0.73304263]] [[ 0.92332557 -0.06564398]  [-0.06564398  0.75938194]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0,2
1142,context,1.6e-07,381,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.81102606 -0.04449873] [1.20552454 4.94603807],[8.91761593e-04 8.90171689e-04 5.00574348e-01 8.87757147e-04 4.96755961e-01 1.32557278e-10],[[ 1.27777189 -0.05253776]  [-0.05253776  0.75764989]] [[ 0.90289382 -0.04053472]  [-0.04053472  0.7338978 ]],2,"{0: 0, 1: 0, 2: 602, 3: 0, 4: 598, 5: 0}",0,0,0,2
1143,base,1.6e-07,382,300,3000,6,True,0.43923729454147625,0.786105709505653,4,4,[0.48344061 0.17148353] [0.50059146 4.93498864] [1.56122106 0.0447251 ] [1.55015001 5.08181118],[8.84587756e-04 1.05515222e-01 1.01196464e-01 3.93474084e-01 3.98929641e-01 1.32572278e-10],[[0.42448617 0.20956659]  [0.20956659 0.89869059]] [[0.45810468 0.10052714]  [0.10052714 0.81231268]] [[ 0.61194421 -0.14202275]  [-0.14202275  0.7548432 ]] [[ 0.6306329  -0.17249544]  [-0.17249544  0.80646247]],4,"{0: 0, 1: 76, 2: 70, 3: 524, 4: 530, 5: 0}",2,1,1,1
1144,contextless,1.6e-07,382,300,3000,6,True,0.4651488014916951,0.8723799903579054,3,3,[2.5005225  0.06587854] [0.64028008 4.91482656] [1.58292418 5.09839014],[8.88219617e-04 4.98567213e-01 1.31505395e-01 8.84834415e-04 3.68154338e-01 1.32294285e-10],[[ 0.81570858 -0.15617532]  [-0.15617532  0.76619813]] [[0.53791155 0.0467238 ]  [0.0467238  0.8597    ]] [[ 0.62180089 -0.18242513]  [-0.18242513  0.79205722]],3,"{0: 0, 1: 600, 2: 90, 3: 0, 4: 510, 5: 0}",1,1,0,1
1145,context,1.6e-07,382,300,3000,6,True,0.4993736951983298,1.0,2,2,[1.33590699 5.0587684 ] [1.91684316 0.0687171 ],[8.87992151e-04 8.88581754e-04 5.00177008e-01 4.98046418e-01 1.32778907e-10 2.12446220e-17],[[ 0.77001194 -0.08675726]  [-0.08675726  0.78497753]] [[ 1.13262751 -0.12342819]  [-0.12342819  0.77060545]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0,1
1146,base,1.6e-07,383,300,3000,6,True,0.4075038654870037,0.7001426713278467,5,4,[-0.10562481  4.785168  ] [2.63154408 0.87314221] [1.45314366 5.00784414] [-0.01513933 -0.10854923] [1.49203084 0.00602683],[7.72591735e-02 1.02017552e-02 4.22642423e-01 9.79079270e-02 3.91988721e-01 1.32475325e-10],[[ 0.13721847 -0.10793867]  [-0.10793867  0.69439968]] [[ 0.86023209 -0.65436135]  [-0.65436135  3.19401072]] [[ 0.48063726 -0.03473389]  [-0.03473389  0.66579333]] [[ 0.16827054 -0.00772206]  [-0.00772206  0.65937796]] [[ 0.39493945 -0.03934731]  [-0.03934731  0.64182848]],5,"{0: 96, 1: 4, 2: 506, 3: 120, 4: 474, 5: 0}",4,1,3,1
1147,contextless,1.6e-07,383,300,3000,6,True,0.4197863157578466,0.725320244756958,4,4,[ 2.63495348 -0.02615493] [1.46398748 5.01311603] [1.05045329 0.07933109] [-0.0609086   4.75942469],[0.00088395 0.42497138 0.41964165 0.07500722 0.00086706 0.07862873],[[ 0.51282907 -0.03446491]  [-0.03446491  0.59445243]] [[ 0.48705885 -0.05285087]  [-0.05285087  0.6640356 ]] [[ 0.10669866 -0.04201695]  [-0.04201695  1.08440622]] [[ 0.18322424 -0.14848531]  [-0.14848531  0.68644432]],4,"{0: 0, 1: 502, 2: 502, 3: 98, 4: 0, 5: 98}",2,1,1,1
1148,context,1.6e-07,383,300,3000,6,True,0.4580760565893783,0.8581985384838282,3,3,[ 1.80867968 -0.02118562] [-0.06642839  4.77118236] [1.46821644 5.00372475],[9.00826091e-04 4.98336302e-01 8.21235666e-02 4.18639305e-01 1.32627456e-10 2.12203899e-17],[[ 1.11122249 -0.02494595]  [-0.02494595  0.63502738]] [[ 0.16744245 -0.13027421]  [-0.13027421  0.69037439]] [[ 0.47802022 -0.04577064]  [-0.04577064  0.68198209]],3,"{0: 0, 1: 598, 2: 102, 3: 500, 4: 0, 5: 0}",1,1,0,1
1149,base,1.6e-07,384,300,3000,6,True,0.4900982452927946,0.977113815374663,3,3,[1.30795459 5.02199974] [2.18998445 0.91070426] [ 1.27337317 -0.00154262],[4.94912499e-01 3.12893791e-02 4.73798122e-01 1.32770100e-10 2.12432132e-17 3.39891362e-24],[[0.77445423 0.04693203]  [0.04693203 0.82175701]] [[ 0.19837666 -0.14196718]  [-0.14196718  3.51642423]] [[0.76666359 0.02070406]  [0.02070406 0.77651319]],3,"{0: 598, 1: 14, 2: 588, 3: 0, 4: 0, 5: 0}",1,0,1,1
1150,contextless,1.6e-07,384,300,3000,6,True,0.487733945386203,0.9933944550338084,3,2,[1.34228794 5.00802896] [2.48363397 0.0136431 ] [-0.63948306  4.38505816],[4.94610305e-01 4.99525043e-01 5.86465167e-03 1.16491401e-10 1.86386216e-17 2.98217903e-24],[[0.69889409 0.04064826]  [0.04064826 0.84632666]] [[ 0.79220338 -0.04996241]  [-0.04996241  0.8517095 ]] [[ 2.23228037 -1.77378787]  [-1.77378787  2.39092017]],3,"{0: 594, 1: 602, 2: 4, 3: 0, 4: 0, 5: 0}",1,1,0,1
