Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1000,13,500,1000,6,False,0.1664754787278331,0.6775952599484357,4,4,[2.2367711 0.9811982] [2.11523485 2.88220966] [ 2.28673875 -0.26963535] [0.4309479  3.03081133],[0.38595933 0.0005366  0.48835756 0.00053587 0.05787232 0.06673832],[[1.41338398 0.21273996]  [0.21273996 1.13762484]] [[1.4046672  0.33682187]  [0.33682187 1.36923474]] [[ 1.05621882 -0.67339226]  [-0.67339226  1.66415776]] [[ 0.50614447 -0.31214778]  [-0.31214778  2.82776487]],4,"{0: 868, 1: 0, 2: 1044, 3: 0, 4: 40, 5: 48}",1,0,0
1000,14,500,1000,6,True,0.11597844950715538,0.3106920234530103,6,6,[2.09753472 3.75235659] [1.76242693 1.75214387] [2.7140238  0.91236687] [2.84925621 2.46148562] [0.66695997 2.69820978] [1.24426136 0.65262598],[0.2380908  0.12617176 0.19557434 0.1480773  0.05970909 0.23237672],[[ 1.20057617 -0.12996153]  [-0.12996153  0.88604203]] [[ 0.1392866  -0.19771465]  [-0.19771465  2.50238104]] [[ 1.07303629 -0.32282359]  [-0.32282359  0.54982952]] [[ 0.84588312 -0.12621045]  [-0.12621045  0.22807588]] [[ 0.88710047 -0.1815452 ]  [-0.1815452   0.2823023 ]] [[ 1.29589077 -0.41390721]  [-0.41390721  1.39682351]],6,"{0: 488, 1: 218, 2: 370, 3: 328, 4: 124, 5: 472}",5,0,4
1000,15,500,1000,6,False,0.0954893557829977,0.30440044878760203,5,5,[2.40188375 1.29075114] [1.05069985 3.23301246] [1.95251998 1.33375847] [2.69712739 3.35230391] [0.39518611 1.04229535],[0.43063235 0.14151086 0.00053644 0.11050628 0.22096859 0.09584548],[[ 1.00568368 -0.0513159 ]  [-0.0513159   1.59748312]] [[ 0.66021517 -0.01556483]  [-0.01556483  1.27552952]] [[0.22280335 0.20765299]  [0.20765299 2.11977573]] [[0.81209414 0.04725858]  [0.04725858 1.10393723]] [[0.2720644  0.07426774]  [0.07426774 1.45325786]],5,"{0: 1040, 1: 274, 2: 0, 3: 12, 4: 466, 5: 208}",3,1,2
1000,16,500,1000,6,False,0.15570736144722247,0.44421659556358095,5,5,[2.81314354 2.1683975 ] [1.1079134  1.45418518] [1.96509674 1.49161954] [2.23388688 0.34963428] [1.70607135 3.037536  ],[0.1815161  0.06078169 0.1795967  0.00053664 0.2187059  0.35886296],[[ 1.08370244 -0.05847821]  [-0.05847821  1.16438056]] [[1.15081262 0.28354006]  [0.28354006 0.39536682]] [[0.64263983 0.55842542]  [0.55842542 2.45190358]] [[1.42407936 0.11026482]  [0.11026482 0.83865245]] [[1.42420604 0.18477716]  [0.18477716 1.42002216]],5,"{0: 286, 1: 72, 2: 168, 3: 0, 4: 576, 5: 898}",4,0,1
1000,17,500,1000,6,True,0.13035964755747848,0.5106308857798629,5,5,[2.12422633 3.37689275] [1.23303837 2.72712025] [1.66660918 1.14531414] [3.50034326 1.13848937] [2.53430367 0.44804797],[0.3699115  0.13280195 0.31388784 0.02460186 0.00053569 0.15826115],[[ 1.84493263 -0.29080127]  [-0.29080127  1.35147564]] [[0.96411721 0.28262303]  [0.28262303 0.40617352]] [[1.12854527 0.3939153 ]  [0.3939153  0.97067999]] [[ 1.25864016 -0.55530567]  [-0.55530567  0.6263079 ]] [[0.65655111 0.11661361]  [0.11661361 1.33363303]],5,"{0: 802, 1: 216, 2: 722, 3: 22, 4: 0, 5: 238}",4,1,3
1000,18,500,1000,6,False,0.08385575778289506,0.28774708613942424,5,5,[2.97193673 1.1646628 ] [3.06499234 2.42209542] [1.0917519  0.68118089] [1.72517932 3.15524259] [1.64038821 1.64986524],[0.08101351 0.24605051 0.273977   0.28665053 0.00053584 0.1117726 ],[[ 0.30486591 -0.16182968]  [-0.16182968  2.07212321]] [[1.19583302 0.11258008]  [0.11258008 2.32862105]] [[ 0.91125338 -0.34913291]  [-0.34913291  1.3925988 ]] [[ 0.58292102 -0.20602474]  [-0.20602474  1.3747578 ]] [[ 1.47992151 -1.17160655]  [-1.17160655  1.20057501]],5,"{0: 112, 1: 422, 2: 576, 3: 642, 4: 0, 5: 248}",4,0,2
1000,19,500,1000,6,True,0.1322582791744258,0.4373777411014054,4,4,[1.96838899 2.10129735] [2.12035101 2.91006362] [2.10008616 0.72525773] [0.36476003 1.08031636],[0.29397404 0.38252456 0.22918282 0.00053581 0.09324805 0.00053473],[[ 2.12132635 -0.47547614]  [-0.47547614  2.17022492]] [[1.08835629 0.00839128]  [0.00839128 1.51559625]] [[ 0.65999234 -0.05509368]  [-0.05509368  1.03557155]] [[ 2.50885457e-01 -5.99572694e-04]  [-5.99572694e-04  1.77670280e+00]],4,"{0: 204, 1: 1002, 2: 564, 3: 0, 4: 230, 5: 0}",1,0,1
10000,0,500,1000,6,True,0.04470994889305285,0.13964123560496286,4,4,[1.23127116 1.92533966] [2.70579382 0.77168702] [2.63450693 2.80932772] [0.11280279 1.25868091],[0.39979508 0.17022178 0.00053627 0.35261022 0.00053616 0.07630049],[[ 0.4592655  -0.22378609]  [-0.22378609  2.64425394]] [[ 0.79350138 -0.05963388]  [-0.05963388  0.93112539]] [[ 0.8283785  -0.058042  ]  [-0.058042    1.47229975]] [[ 1.52137666 -0.4238738 ]  [-0.4238738   1.72273912]],4,"{0: 972, 1: 278, 2: 0, 3: 672, 4: 0, 5: 78}",3,0,3
10000,1,500,1000,6,True,0.059223599397249645,0.2004946032707139,4,4,[1.5055192  1.48382646] [1.89942404 0.81035681] [2.22582256 2.46524729] [2.66111376 3.6017466 ],[5.36488770e-04 5.58915603e-01 9.61341040e-02 1.41359276e-01 5.36274527e-04 2.02518254e-01],[[ 0.93170076 -0.47132321]  [-0.47132321  1.96779052]] [[3.47549868 0.67492857]  [0.67492857 1.32215518]] [[ 1.17485542 -1.2051336 ]  [-1.2051336   1.56043984]] [[ 0.79662298 -0.43938201]  [-0.43938201  1.07850475]],4,"{0: 0, 1: 1182, 2: 58, 3: 334, 4: 0, 5: 426}",0,0,0
10000,2,500,1000,6,True,0.08700529406772248,0.246813750481402,6,6,[0.97521611 2.29373968] [3.37978848 2.91438473] [1.75441482 0.57681444] [1.32064688 3.06824303] [2.26631823 3.4099062 ] [2.87674574 1.29488217],[0.21249465 0.09934129 0.22947836 0.13106267 0.09852381 0.22909922],[[0.9550965  0.04488327]  [0.04488327 1.42050302]] [[0.48309222 0.33427844]  [0.33427844 1.14018516]] [[1.28599945 0.293243  ]  [0.293243   1.16721136]] [[ 0.27445049 -0.21266692]  [-0.21266692  1.95382893]] [[0.13292759 0.11413121]  [0.11413121 1.49388773]] [[ 1.32434772 -0.00427782]  [-0.00427782  1.71249671]],6,"{0: 398, 1: 192, 2: 504, 3: 220, 4: 262, 5: 424}",6,1,1
10000,3,500,1000,6,True,0.11066106634942692,0.3750545114826442,5,5,[3.07303937 2.79750354] [2.05517272 0.86607574] [1.16047002 2.6393097 ] [0.62481279 2.32692234] [2.12366964 2.95834787],[0.0005366  0.26352398 0.34874404 0.17289153 0.10315471 0.11114913],[[ 0.65408953 -0.2800493 ]  [-0.2800493   1.895316  ]] [[1.47408097 0.28003809]  [0.28003809 1.56849569]] [[ 0.39667262 -0.29639643]  [-0.29639643  2.07968864]] [[1.09632157 0.02707458]  [0.02707458 1.5382857 ]] [[ 0.07185076 -0.00314086]  [-0.00314086  1.55738866]],5,"{0: 0, 1: 494, 2: 754, 3: 352, 4: 90, 5: 310}",5,0,0
