Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
10000,16,250,1000,6,True,0.8011246865252802,4,4,[0.99301151 1.03630974] [4.0317993  4.00808429] [3.97431653 1.04689037] [1.06660636 4.02662353],[0.00106916 0.00107059 0.23454762 0.2492163  0.26044507 0.25365126],[[0.67486302 0.13663425]  [0.13663425 0.73709435]] [[0.79053187 0.15403355]  [0.15403355 0.75946215]] [[0.84255826 0.1124811 ]  [0.1124811  0.75762007]] [[0.81925657 0.13754521]  [0.13754521 0.79422242]],6,"{0: 0, 1: 0, 2: 237, 3: 249, 4: 262, 5: 252}",2,1,1
10000,17,250,1000,6,True,0.8200739611815643,5,4,[4.06301653 1.07405115] [0.0724521  1.95873616] [1.08083391 1.06358688] [1.05998872 4.03430727] [4.04286216 4.05451677],[0.24591457 0.00414816 0.23683132 0.25757428 0.25446035 0.00107132],[[0.72168442 0.09893594]  [0.09893594 0.79286843]] [[4.52840067 0.97823761]  [0.97823761 2.0578431 ]] [[0.67220101 0.10183   ]  [0.10183    0.73397789]] [[0.63674706 0.06951446]  [0.06951446 0.88874224]] [[0.65368807 0.10348873]  [0.10348873 0.86927409]],6,"{0: 250, 1: 2, 2: 238, 3: 253, 4: 257, 5: 0}",4,1,3
10000,18,250,1000,6,True,0.763891421385086,4,4,[1.06405571 3.92427044] [4.11914283 1.05782131] [4.07563222 4.005686  ] [1.10376915 0.97685527],[0.26289469 0.24910949 0.22489669 0.00106878 0.00106853 0.26096183],[[0.92437293 0.08815442]  [0.08815442 0.88278425]] [[0.70083995 0.08076852]  [0.08076852 0.93674158]] [[0.6900132  0.09335712]  [0.09335712 0.75223843]] [[0.9021079  0.11643077]  [0.11643077 0.88087579]],6,"{0: 263, 1: 248, 2: 224, 3: 0, 4: 0, 5: 265}",2,1,1
10000,19,250,1000,6,True,0.740454696591198,5,5,[0.81033251 3.75737986] [1.05198697 1.05652538] [4.09956375 4.07806984] [4.02105511 1.10869656] [1.44752777 4.2562725 ],[0.00106843 0.12401104 0.24924247 0.22532456 0.25339753 0.14695597],[[0.68600221 0.02393857]  [0.02393857 0.79615709]] [[0.78375163 0.13708367]  [0.13708367 0.70759704]] [[0.67481234 0.13979387]  [0.13979387 0.6742536 ]] [[0.74841121 0.11032605]  [0.11032605 0.76066447]] [[0.96711112 0.05349469]  [0.05349469 0.60897   ]],6,"{0: 0, 1: 110, 2: 259, 3: 234, 4: 250, 5: 147}",3,2,1
100000,0,250,1000,6,True,0.784142495816116,4,4,[4.00045475 1.05747082] [0.98578519 4.01187816] [1.01277648 1.01967195] [3.97722337 4.07185035],[0.24577243 0.25441212 0.22886706 0.00106625 0.26881641 0.00106573],[[0.83094984 0.07527615]  [0.07527615 0.71663704]] [[0.70835539 0.06888603]  [0.06888603 0.81480496]] [[0.74336683 0.09811282]  [0.09811282 0.59316405]] [[0.86114217 0.10654808]  [0.10654808 0.85512812]],6,"{0: 247, 1: 249, 2: 235, 3: 0, 4: 269, 5: 0}",2,1,1
100000,1,250,1000,6,True,0.8762699575267301,5,4,[1.05352937 1.04696887] [2.46645962 5.036524  ] [4.04207029 1.05101251] [4.05244609 4.04916567] [1.06113579 4.04486387],[0.25176093 0.00106683 0.00555397 0.2525908  0.24220313 0.24682434],[[0.57062503 0.12101804]  [0.12101804 0.69250632]] [[ 1.8060256  -0.10291499]  [-0.10291499  4.0404951 ]] [[0.5660593  0.11482556]  [0.11482556 0.7055292 ]] [[0.55736325 0.12486396]  [0.12486396 0.60931449]] [[0.56577504 0.09282124]  [0.09282124 0.6432556 ]],6,"{0: 248, 1: 0, 2: 2, 3: 250, 4: 249, 5: 251}",4,3,1
100000,2,250,1000,6,True,0.7326221163265788,4,4,[1.00655996 0.79360952] [3.99083919 3.84548732] [3.98168272 0.85088771] [0.99525722 3.77082357],[0.21095211 0.27261793 0.00106713 0.2487688  0.00106888 0.26552515],[[0.70820968 0.14048161]  [0.14048161 0.61126321]] [[0.89124022 0.09339065]  [0.09339065 0.77387757]] [[0.9220018  0.09810313]  [0.09810313 0.60337744]] [[0.75761251 0.09907078]  [0.09907078 1.00035841]],6,"{0: 223, 1: 266, 2: 0, 3: 246, 4: 0, 5: 265}",2,1,1
100000,3,250,1000,6,True,0.7916110886057701,4,4,[3.80557718 4.03959781] [0.85872886 4.04708954] [0.79170622 1.03518501] [3.76364128 1.08380881],[0.25690859 0.00107003 0.00106906 0.23836999 0.21642762 0.2861547 ],[[0.94089971 0.23846339]  [0.23846339 0.70191166]] [[0.7393591  0.21608504]  [0.21608504 0.82986397]] [[0.59841185 0.19685676]  [0.19685676 0.73583209]] [[1.01680067 0.17731331]  [0.17731331 0.83306022]],6,"{0: 253, 1: 0, 2: 0, 3: 242, 4: 223, 5: 282}",2,1,1
100000,4,250,1000,6,True,0.7987051227863006,4,4,[0.95429485 0.95402735] [3.9874829  3.98091488] [0.94369391 3.92364833] [3.96938642 0.97850804],[0.24092924 0.25560209 0.24810841 0.00106683 0.00106573 0.25322769],[[0.67268674 0.16417448]  [0.16417448 0.78206221]] [[0.73758563 0.1663359 ]  [0.1663359  0.8308242 ]] [[0.64365433 0.145528  ]  [0.145528   0.84642109]] [[0.76810556 0.15157463]  [0.15157463 0.78469184]],6,"{0: 242, 1: 256, 2: 249, 3: 0, 4: 0, 5: 253}",2,1,1
100000,5,250,1000,6,True,0.7943926449662845,4,4,[4.07457301 3.93552669] [1.08635512 0.94456169] [1.0872775  3.92166471] [4.06583971 0.96806098],[0.24832973 0.25633814 0.2694657  0.22373041 0.00106735 0.00106868],[[0.59135102 0.02021782]  [0.02021782 0.86330985]] [[0.80522646 0.02865243]  [0.02865243 0.68506955]] [[0.73514677 0.00799153]  [0.00799153 0.79343417]] [[0.56903481 0.00415548]  [0.00415548 0.69393139]],6,"{0: 248, 1: 255, 2: 270, 3: 227, 4: 0, 5: 0}",2,1,1
100000,6,250,1000,6,True,0.7542816112678385,4,4,[3.96131934 4.0243887 ] [0.98348661 4.00895059] [3.97029534 1.05345944] [0.99259956 1.04695538],[0.25705944 0.00106785 0.23579745 0.24893613 0.00106915 0.25606999],[[0.94118664 0.04649283]  [0.04649283 0.73987979]] [[0.80686608 0.02470168]  [0.02470168 0.68408425]] [[0.91825287 0.04240082]  [0.04240082 0.71965294]] [[0.95086659 0.06094322]  [0.06094322 0.79137373]],6,"{0: 253, 1: 0, 2: 240, 3: 246, 4: 0, 5: 261}",2,1,1
100000,7,250,1000,6,True,0.8417497046100113,4,4,[1.14908664 0.98763295] [4.16558553 3.95747379] [1.17199595 3.96539027] [4.13837964 0.97565992],[0.25486032 0.2459001  0.24521657 0.2518884  0.00106783 0.00106679],[[0.68055589 0.07912802]  [0.07912802 0.71473285]] [[0.68450668 0.099631  ]  [0.099631   0.65684931]] [[0.68723472 0.06731922]  [0.06731922 0.62705213]] [[0.67575186 0.0728364 ]  [0.0728364  0.6894228 ]],6,"{0: 256, 1: 248, 2: 244, 3: 252, 4: 0, 5: 0}",2,1,1
100000,8,250,1000,6,True,0.7818194177275792,4,4,[0.95551844 4.05315857] [3.93888758 1.05934463] [3.94844432 4.02424807] [0.95194676 1.10321034],[0.23234221 0.25303484 0.25819586 0.25428824 0.00107083 0.00106801],[[0.65505954 0.04051561]  [0.04051561 0.81775786]] [[0.75690289 0.06621039]  [0.06621039 0.86411762]] [[0.79357041 0.07059542]  [0.07059542 0.8901989 ]] [[0.70468973 0.07455809]  [0.07455809 0.96326566]],6,"{0: 237, 1: 251, 2: 260, 3: 252, 4: 0, 5: 0}",2,1,1
100000,9,250,1000,6,True,0.7527192567904389,5,4,[1.02751589 4.2255451 ] [4.03441997 1.25954505] [4.00249043 4.25368397] [1.0315814  1.21606281] [5.07502523 2.50526677],[0.23593655 0.26855012 0.21396041 0.27407238 0.00106644 0.0064141 ],[[0.7615293  0.07052603]  [0.07052603 0.67473814]] [[0.58388288 0.07841286]  [0.07841286 1.06279753]] [[0.62083881 0.11888958]  [0.11888958 0.67316855]] [[0.67314925 0.07801371]  [0.07801371 0.95206072]] [[ 3.89143661 -0.02949638]  [-0.02949638  1.89288952]],6,"{0: 232, 1: 268, 2: 222, 3: 275, 4: 0, 5: 3}",2,1,1
100000,10,250,1000,6,True,0.7818894679493975,4,4,[3.98417294 1.04628698] [1.01532004 1.05846891] [3.99331881 4.01437184] [1.02198202 4.01762617],[0.00106901 0.25702268 0.22261334 0.2893964  0.00107139 0.22882717],[[0.90538532 0.00374826]  [0.00374826 0.67204577]] [[ 0.61535122 -0.00353007]  [-0.00353007  0.72837138]] [[0.97810744 0.02077623]  [0.02077623 0.86106259]] [[ 0.57713813 -0.03198408]  [-0.03198408  0.79598152]],6,"{0: 0, 1: 254, 2: 227, 3: 283, 4: 0, 5: 236}",2,1,1
100000,11,250,1000,6,True,0.7983428770730462,4,4,[4.05148501 3.91713258] [1.0156326  0.91521765] [1.06801559 3.91681973] [4.01348099 0.92827575],[0.23994797 0.24725513 0.27760856 0.23305142 0.00106957 0.00106735],[[0.60788912 0.08898359]  [0.08898359 0.78068732]] [[0.73974909 0.04956535]  [0.04956535 0.60877758]] [[0.86022094 0.03290274]  [0.03290274 0.77229062]] [[0.60932265 0.06014388]  [0.06014388 0.67616369]],6,"{0: 242, 1: 249, 2: 275, 3: 234, 4: 0, 5: 0}",2,1,1
100000,12,250,1000,6,True,0.7893339607099312,4,4,[3.8647245  3.96986063] [0.89049714 0.98763068] [0.89413593 3.9947484 ] [3.85873019 0.95503486],[0.281503   0.2306413  0.00106648 0.23212389 0.25359829 0.00106703],[[ 0.88709085 -0.04545429]  [-0.04545429  0.81894125]] [[ 0.62201463 -0.04728385]  [-0.04728385  0.64667991]] [[ 0.59404268 -0.06669434]  [-0.06669434  0.67783858]] [[ 0.8418454  -0.05774756]  [-0.05774756  0.60043284]],6,"{0: 277, 1: 232, 2: 0, 3: 234, 4: 257, 5: 0}",2,1,1
100000,13,250,1000,6,True,0.7638857339679849,6,5,[0.99697596 3.97105235] [4.04210823 1.0344583 ] [4.00183985 4.04905781] [1.88171695 0.41206288] [1.87712648 5.01021751] [0.95550253 1.05094435],[0.25377184 0.26089758 0.2165084  0.03521393 0.00765494 0.22595331],[[0.86772223 0.25155422]  [0.25155422 0.7350411 ]] [[0.76629295 0.19762984]  [0.19762984 0.98534837]] [[0.70377654 0.25671408]  [0.25671408 0.64267812]] [[0.52502841 0.30707776]  [0.30707776 1.75346168]] [[ 2.42311728 -0.74155663]  [-0.74155663  3.51118529]] [[0.8029908  0.31766256]  [0.31766256 0.63967746]],6,"{0: 251, 1: 262, 2: 226, 3: 13, 4: 4, 5: 244}",5,2,3
100000,14,250,1000,6,True,0.8203288281821783,4,4,[3.81186469 0.99105417] [0.9423943  3.99325338] [3.92226071 3.97312033] [0.84169075 1.0238675 ],[0.26501883 0.24496958 0.00107019 0.00106826 0.24686931 0.24100382],[[0.75918223 0.06836589]  [0.06836589 0.83868671]] [[0.63573001 0.04360485]  [0.04360485 0.77001741]] [[0.64604926 0.05764618]  [0.05764618 0.77936872]] [[0.56636461 0.09649634]  [0.09649634 0.85399193]],6,"{0: 262, 1: 247, 2: 0, 3: 0, 4: 249, 5: 242}",2,1,1
100000,15,250,1000,6,True,0.7739870836758247,4,4,[0.82877398 3.89214483] [3.76564482 0.9728213 ] [3.78767052 3.94825395] [0.80609028 0.92267901],[0.23902412 0.2635578  0.28240676 0.21287177 0.00106862 0.00107093],[[0.72024455 0.00778002]  [0.00778002 0.75261583]] [[1.08352817 0.02278696]  [0.02278696 0.58794956]] [[1.03119239 0.03211322]  [0.03211322 0.72523813]] [[0.76593749 0.03629673]  [0.03629673 0.56070974]],6,"{0: 240, 1: 262, 2: 285, 3: 213, 4: 0, 5: 0}",2,1,1
100000,16,250,1000,6,True,0.8011246865252802,4,4,[0.99291573 1.03623883] [4.03190522 4.00821642] [3.9742118  1.04702388] [1.06669571 4.02656787],[0.00106883 0.0010714  0.23449295 0.24916803 0.26049185 0.25370694],[[0.67475619 0.13660946]  [0.13660946 0.73703497]] [[0.7904238  0.15400948]  [0.15400948 0.75929887]] [[0.84267491 0.11244177]  [0.11244177 0.75775402]] [[0.81935923 0.13753963]  [0.13753963 0.7942918 ]],6,"{0: 0, 1: 0, 2: 237, 3: 249, 4: 262, 5: 252}",2,1,1
100000,17,250,1000,6,True,0.8224838676434659,5,4,[4.06310235 1.07374833] [0.07236793 1.95880667] [1.08092019 1.06351937] [1.0599857  4.03423989] [4.04287585 4.05420788],[0.24579864 0.00414561 0.23683281 0.25759901 0.2545514  0.00107253],[[0.72155385 0.09890154]  [0.09890154 0.79250215]] [[4.52875959 0.97800462]  [0.97800462 2.05769401]] [[0.67234493 0.10181661]  [0.10181661 0.73392629]] [[0.63674081 0.06950087]  [0.06950087 0.88881606]] [[0.65371414 0.10345044]  [0.10345044 0.86965049]],6,"{0: 249, 1: 2, 2: 239, 3: 253, 4: 257, 5: 0}",4,1,3
100000,18,250,1000,6,True,0.763891421385086,4,4,[1.06403283 3.9250401 ] [4.11940497 1.05769494] [4.07553004 4.00556861] [1.10396463 0.97761994],[0.26269456 0.24901791 0.22493505 0.00106884 0.00106873 0.26121492],[[0.92409645 0.08797348]  [0.08797348 0.88184793]] [[0.70056214 0.08077132]  [0.08077132 0.93655567]] [[0.6901143  0.09334831]  [0.09334831 0.75239493]] [[0.90266819 0.1162537 ]  [0.1162537  0.88174695]],6,"{0: 263, 1: 248, 2: 224, 3: 0, 4: 0, 5: 265}",2,1,1
100000,19,250,1000,6,True,0.8153955478665932,4,4,[1.04427487 1.08781768] [4.0559389  4.08555673] [4.01485623 1.1118318 ] [1.09012664 4.07086412],[0.00106715 0.0010694  0.25451063 0.23385681 0.25498241 0.25451361],[[0.76980343 0.13418203]  [0.13418203 0.73888498]] [[0.71433736 0.13289434]  [0.13289434 0.66474817]] [[0.75321036 0.10898674]  [0.10898674 0.76259136]] [[0.8351424  0.11511438]  [0.11511438 0.68536777]],6,"{0: 0, 1: 0, 2: 259, 3: 236, 4: 251, 5: 254}",2,1,1
