Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,NumCats,Means,Weights,NumLargeWeights
0.14285714285714285,10,250,1000,6,True,0.4398050500848723,2,[-0.1895771  -0.64293569] [-0.06944575  0.02997731],[5.87939569e-01 4.11776705e-01 2.48322843e-04 3.10387000e-05 3.87983731e-06 4.84979664e-07],2
0.14285714285714285,11,250,1000,6,True,0.5348973141227181,2,[ 0.0617448  -0.03566619] [ 0.00927765 -0.72614815],[5.51649624e-01 4.48066540e-01 2.48418871e-04 3.10507181e-05 3.88133957e-06 4.85167446e-07],2
0.14285714285714285,12,250,1000,6,True,0.45589651613421417,2,[0.07558228 0.03422867] [-0.06742054 -0.648002  ],[4.51977062e-01 5.47738872e-01 2.48619830e-04 3.10758262e-05 3.88447809e-06 4.85559761e-07],2
0.14285714285714285,13,250,1000,6,True,0.4722002242025456,3,[ 0.01415956 -0.04192634] [ 0.04883026 -0.72935409] [ 0.44980886 -1.14454873],[5.75579010e-01 3.73073803e-01 5.10744615e-02 2.39103757e-04 2.98864706e-05 3.73580865e-06],3
0.14285714285714285,14,250,1000,6,True,0.5174530242853181,2,[ 0.0956167  -0.62701564] [0.02240197 0.06049265],[5.75219062e-01 2.14048165e-03 4.22358500e-01 2.47195611e-04 3.08978304e-05 3.86222862e-06],3
0.14285714285714285,15,250,1000,6,True,0.43984248178313334,2,[ 0.05121535 -0.07114319] [ 0.00865551 -0.76354733],[6.24855717e-01 2.13272955e-03 3.72729948e-01 2.46888445e-04 3.08594628e-05 3.85743267e-06],3
0.14285714285714285,16,250,1000,6,True,0.494640589496604,2,[-0.03022455 -0.07122037] [-0.08738326 -0.76283998],[5.94905906e-01 2.13951536e-03 4.02672752e-01 2.47082821e-04 3.08837403e-05 3.86046735e-06],3
0.14285714285714285,17,250,1000,6,True,0.5232205454386973,2,[-0.08722345 -0.69320929] [-0.09971842  0.01597956],[5.02037126e-01 4.97678912e-01 2.48529260e-04 3.10645042e-05 3.88306284e-06 4.85382855e-07],2
0.14285714285714285,18,250,1000,6,True,0.15497800662111685,5,[-0.35496496 -0.0786602 ] [ 0.75167601 -0.30576473] [-0.20316172 -0.8223526 ] [-0.88459431 -0.73400743] [ 0.52603171 -0.8153902 ],[4.02275428e-01 2.91341601e-01 1.21517516e-01 9.40333255e-02 9.05927963e-02 2.39333271e-04],5
0.14285714285714285,19,250,1000,6,True,0.5059875126240414,2,[-0.06096771 -0.06246274] [-0.02478953 -0.74644189],[5.95344805e-01 2.13343033e-03 4.02239942e-01 2.47079143e-04 3.08832992e-05 3.86041222e-06],3
0.16666666666666666,0,250,1000,6,True,0.44519201712562645,2,[-0.13333149 -0.57124408] [-0.01867423  0.09028556],[6.35691609e-01 3.63977494e-01 2.83749442e-04 4.05298493e-05 5.78997642e-06 8.27139488e-07],2
0.16666666666666666,1,250,1000,6,True,0.5920973456470804,3,[-0.04658102 -0.67200429] [-0.73744976  0.24166413] [-0.04594023  0.03455696],[5.50656832e-01 5.76544571e-03 2.13093159e-03 2.12051006e-03 4.39046009e-01 2.80272148e-04],5
0.16666666666666666,2,250,1000,6,True,0.3873838876825418,3,[-0.31229281 -0.04804755] [ 0.10637629 -0.72939574] [ 0.58717796 -0.04242899],[3.85485084e-01 4.95803235e-01 2.10083760e-03 2.06306906e-03 1.14277235e-01 2.70538938e-04],5
0.16666666666666666,3,250,1000,6,True,0.4139447362779713,3,[ 0.53563945 -0.61544083] [0.09856714 0.04469665] [-0.53456016 -0.67098478],[2.33508135e-01 4.72094253e-01 2.94068821e-01 2.82650605e-04 4.03729327e-05 5.76755979e-06],3
0.16666666666666666,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982132 -0.61029067] [0.03508604 0.08089153],[6.32323500e-01 2.13693909e-03 3.65211258e-01 2.82231431e-04 4.03130244e-05 5.75900145e-06],3
0.16666666666666666,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652355 -0.10864354] [-0.0246891  -0.80027282],[6.52042249e-01 3.47626939e-01 2.83676658e-04 4.05194569e-05 5.78849180e-06 8.26927399e-07],2
0.16666666666666666,6,250,1000,6,True,0.1995746399183958,2,[ 0.00280997 -0.48808258] [-0.04875325  0.19266816],[7.91132538e-01 2.12805159e-03 2.10419758e-03 2.04318337e-01 2.77271030e-04 3.96046289e-05],4
0.16666666666666666,7,250,1000,6,True,0.35816392355484294,4,[-0.00541284 -0.61692681] [-0.10633946 -0.01833754] [-0.66194729 -0.74551251] [ 0.83309909 -0.64463117],[0.19395338 0.00214074 0.40906203 0.23116071 0.00209571 0.16158744],6
0.16666666666666666,8,250,1000,6,True,0.439808145588117,2,[-0.02519693 -0.05497467] [ 0.00726921 -0.74814829],[5.94976323e-01 2.13968891e-03 4.02555360e-01 2.82510983e-04 4.03529936e-05 5.76471135e-06],3
0.16666666666666666,9,250,1000,6,True,0.18112780681304316,4,[-0.01880152  0.10884615] [-0.811057   -0.22080386] [ 0.618374   -0.52819965] [-0.29927131 -0.6686939 ],[2.39651709e-01 2.54723097e-01 3.31635059e-01 1.73669857e-01 2.80248045e-04 4.00297698e-05],4
0.16666666666666666,10,250,1000,6,True,0.4398050500848723,2,[-0.18957971 -0.64295183] [-0.06944913  0.02996052],[5.87887140e-01 4.11781752e-01 2.83931300e-04 4.05557691e-05 5.79367924e-06 8.27668462e-07],2
0.16666666666666666,11,250,1000,6,True,0.5348973141227181,2,[ 0.06167636 -0.03566899] [ 0.0093602  -0.72616223],[5.51634761e-01 4.48034005e-01 2.84039601e-04 4.05712925e-05 5.79589688e-06 8.27985268e-07],2
0.16666666666666666,12,250,1000,6,True,0.45589651613421417,2,[0.07549645 0.03424144] [-0.06735451 -0.64803413],[4.51972966e-01 5.47695531e-01 2.84270269e-04 4.06042032e-05 5.80059839e-06 8.28656912e-07],2
0.16666666666666666,13,250,1000,6,True,0.4722002242025456,3,[ 0.01413844 -0.04213087] [ 0.0489134  -0.72945642] [ 0.44866743 -1.14399737],[5.75812942e-01 3.72668578e-01 5.12004307e-02 2.73415450e-04 3.90540566e-05 5.57914907e-06],3
0.16666666666666666,14,250,1000,6,True,0.5174530242853181,2,[ 0.09569271 -0.62699303] [0.0222935  0.06051812],[5.75224970e-01 2.14315427e-03 4.22303097e-01 2.82639968e-04 4.03714151e-05 5.76734299e-06],3
0.16666666666666666,15,250,1000,6,True,0.43984248178313334,2,[ 0.05145915 -0.07105641] [ 0.00827316 -0.76333791],[6.24633905e-01 2.13262449e-03 3.72905101e-01 2.82288240e-04 4.03212682e-05 5.76017918e-06],3
0.16666666666666666,16,250,1000,6,True,0.494640589496604,2,[-0.03022433 -0.07121734] [-0.08738304 -0.76283785],[5.94873906e-01 2.13944862e-03 4.02658018e-01 2.82510575e-04 4.03529608e-05 5.76470666e-06],3
0.16666666666666666,17,250,1000,6,True,0.5232205454386973,2,[-0.08722403 -0.69321611] [-0.09971761  0.0159732 ],[5.02003911e-01 4.97664706e-01 2.84166896e-04 4.05894332e-05 5.79848839e-06 8.28355484e-07],2
0.16666666666666666,18,250,1000,6,True,0.15497800662111685,5,[-0.3549544 -0.0786568] [ 0.75172396 -0.30572721] [-0.20316455 -0.82235304] [-0.88457861 -0.73400119] [ 0.52603768 -0.81537968],[4.02264075e-01 2.91298467e-01 1.21515947e-01 9.40359163e-02 9.06119395e-02 2.73655135e-04],5
0.16666666666666666,19,250,1000,6,True,0.5059875126240414,2,[-0.06099463 -0.06229758] [-0.02477113 -0.74628663],[5.95080701e-01 2.13334138e-03 4.02457334e-01 2.82506307e-04 4.03524168e-05 5.76462898e-06],3
0.16666666666666666,0,250,1000,6,True,0.44519201712562645,2,[-0.13333149 -0.57124408] [-0.01867423  0.09028556],[6.35691609e-01 3.63977494e-01 2.83749442e-04 4.05298493e-05 5.78997642e-06 8.27139488e-07],2
0.16666666666666666,1,250,1000,6,True,0.5920973456470804,3,[-0.04658102 -0.67200429] [-0.73744976  0.24166413] [-0.04594023  0.03455696],[5.50656832e-01 5.76544571e-03 2.13093159e-03 2.12051006e-03 4.39046009e-01 2.80272148e-04],5
0.16666666666666666,2,250,1000,6,True,0.3873838876825418,3,[-0.31229281 -0.04804755] [ 0.10637629 -0.72939574] [ 0.58717796 -0.04242899],[3.85485084e-01 4.95803235e-01 2.10083760e-03 2.06306906e-03 1.14277235e-01 2.70538938e-04],5
0.16666666666666666,3,250,1000,6,True,0.4139447362779713,3,[ 0.53563945 -0.61544083] [0.09856714 0.04469665] [-0.53456016 -0.67098478],[2.33508135e-01 4.72094253e-01 2.94068821e-01 2.82650605e-04 4.03729327e-05 5.76755979e-06],3
0.16666666666666666,4,250,1000,6,True,0.4613870017145513,2,[ 0.00982132 -0.61029067] [0.03508604 0.08089153],[6.32323500e-01 2.13693909e-03 3.65211258e-01 2.82231431e-04 4.03130244e-05 5.75900145e-06],3
0.16666666666666666,5,250,1000,6,True,0.39328347702055405,2,[ 0.01652355 -0.10864354] [-0.0246891  -0.80027282],[6.52042249e-01 3.47626939e-01 2.83676658e-04 4.05194569e-05 5.78849180e-06 8.26927399e-07],2
0.16666666666666666,6,250,1000,6,True,0.1995746399183958,2,[ 0.00280997 -0.48808258] [-0.04875325  0.19266816],[7.91132538e-01 2.12805159e-03 2.10419758e-03 2.04318337e-01 2.77271030e-04 3.96046289e-05],4
0.16666666666666666,7,250,1000,6,True,0.35816392355484294,4,[-0.00541284 -0.61692681] [-0.10633946 -0.01833754] [-0.66194729 -0.74551251] [ 0.83309909 -0.64463117],[0.19395338 0.00214074 0.40906203 0.23116071 0.00209571 0.16158744],6
0.16666666666666666,8,250,1000,6,True,0.439808145588117,2,[-0.02519693 -0.05497467] [ 0.00726921 -0.74814829],[5.94976323e-01 2.13968891e-03 4.02555360e-01 2.82510983e-04 4.03529936e-05 5.76471135e-06],3
0.16666666666666666,9,250,1000,6,True,0.18112780681304316,4,[-0.01880152  0.10884615] [-0.811057   -0.22080386] [ 0.618374   -0.52819965] [-0.29927131 -0.6686939 ],[2.39651709e-01 2.54723097e-01 3.31635059e-01 1.73669857e-01 2.80248045e-04 4.00297698e-05],4
0.16666666666666666,10,250,1000,6,True,0.4398050500848723,2,[-0.18957971 -0.64295183] [-0.06944913  0.02996052],[5.87887140e-01 4.11781752e-01 2.83931300e-04 4.05557691e-05 5.79367924e-06 8.27668462e-07],2
0.16666666666666666,11,250,1000,6,True,0.5348973141227181,2,[ 0.06167636 -0.03566899] [ 0.0093602  -0.72616223],[5.51634761e-01 4.48034005e-01 2.84039601e-04 4.05712925e-05 5.79589688e-06 8.27985268e-07],2
0.16666666666666666,12,250,1000,6,True,0.45589651613421417,2,[0.07549645 0.03424144] [-0.06735451 -0.64803413],[4.51972966e-01 5.47695531e-01 2.84270269e-04 4.06042032e-05 5.80059839e-06 8.28656912e-07],2
0.16666666666666666,13,250,1000,6,True,0.4722002242025456,3,[ 0.01413844 -0.04213087] [ 0.0489134  -0.72945642] [ 0.44866743 -1.14399737],[5.75812942e-01 3.72668578e-01 5.12004307e-02 2.73415450e-04 3.90540566e-05 5.57914907e-06],3
0.16666666666666666,14,250,1000,6,True,0.5174530242853181,2,[ 0.09569271 -0.62699303] [0.0222935  0.06051812],[5.75224970e-01 2.14315427e-03 4.22303097e-01 2.82639968e-04 4.03714151e-05 5.76734299e-06],3
0.16666666666666666,15,250,1000,6,True,0.43984248178313334,2,[ 0.05145915 -0.07105641] [ 0.00827316 -0.76333791],[6.24633905e-01 2.13262449e-03 3.72905101e-01 2.82288240e-04 4.03212682e-05 5.76017918e-06],3
0.16666666666666666,16,250,1000,6,True,0.494640589496604,2,[-0.03022433 -0.07121734] [-0.08738304 -0.76283785],[5.94873906e-01 2.13944862e-03 4.02658018e-01 2.82510575e-04 4.03529608e-05 5.76470666e-06],3
0.16666666666666666,17,250,1000,6,True,0.5232205454386973,2,[-0.08722403 -0.69321611] [-0.09971761  0.0159732 ],[5.02003911e-01 4.97664706e-01 2.84166896e-04 4.05894332e-05 5.79848839e-06 8.28355484e-07],2
0.16666666666666666,18,250,1000,6,True,0.15497800662111685,5,[-0.3549544 -0.0786568] [ 0.75172396 -0.30572721] [-0.20316455 -0.82235304] [-0.88457861 -0.73400119] [ 0.52603768 -0.81537968],[4.02264075e-01 2.91298467e-01 1.21515947e-01 9.40359163e-02 9.06119395e-02 2.73655135e-04],5
0.16666666666666666,19,250,1000,6,True,0.5059875126240414,2,[-0.06099463 -0.06229758] [-0.02477113 -0.74628663],[5.95080701e-01 2.13334138e-03 4.02457334e-01 2.82506307e-04 4.03524168e-05 5.76462898e-06],3
0.3333333333333333,0,250,1000,6,True,0.44519201712562645,2,[-0.13329617 -0.571089  ] [-0.01866732  0.09040929],[6.35695428e-01 3.63639615e-01 5.00987108e-04 1.24933166e-04 3.12294289e-05 7.80730886e-06],2
0.3333333333333333,1,250,1000,6,True,0.5920973456470804,3,[-0.04659078 -0.67204605] [-0.73751076  0.24158561] [-0.04593206  0.03451984],[5.50477905e-01 5.76126484e-03 2.13049091e-03 2.12008075e-03 4.39015513e-01 4.94744994e-04],5
0.3333333333333333,2,250,1000,6,True,0.3873838876825418,3,[-0.31342323 -0.04819061] [ 0.10684846 -0.72962554] [ 0.58622067 -0.04279764],[3.85212322e-01 4.95384561e-01 2.10065255e-03 2.06314463e-03 1.14761851e-01 4.77469061e-04],5
0.3333333333333333,3,250,1000,6,True,0.4139447362779713,3,[ 0.53558824 -0.61541551] [0.09839172 0.04461362] [-0.53472506 -0.67122168],[2.33482424e-01 4.72079892e-01 2.93783113e-01 4.99020250e-04 1.24444694e-04 3.11073264e-05],3
0.3333333333333333,4,250,1000,6,True,0.4613870017145513,2,[ 0.00981838 -0.61034555] [0.03508645 0.08084986],[6.32043004e-01 2.13626278e-03 3.65167092e-01 4.98312734e-04 1.24266301e-04 3.10627096e-05],3
0.3333333333333333,5,250,1000,6,True,0.39328347702055405,2,[ 0.01651789 -0.10860732] [-0.02467226 -0.80023643],[6.51770657e-01 3.47564557e-01 5.00857717e-04 1.24901116e-04 3.12214201e-05 7.80530671e-06],2
0.3333333333333333,6,250,1000,6,True,0.1995746399183958,2,[ 0.00293122 -0.4899843 ] [-0.04857023  0.19137211],[7.88282377e-01 2.13046813e-03 2.10424523e-03 2.06871160e-01 4.89640941e-04 1.22109005e-04],4
0.3333333333333333,7,250,1000,6,True,0.35816392355484294,4,[-0.00542686 -0.61687426] [-0.10648013 -0.01825584] [-0.66211373 -0.74546257] [ 0.8330022  -0.64443953],[0.19401343 0.00214072 0.40891315 0.23113934 0.00209577 0.16169759],6
0.3333333333333333,8,250,1000,6,True,0.439808145588117,2,[-0.02519908 -0.05487262] [ 0.00726009 -0.74803385],[5.94626495e-01 2.13804288e-03 4.02581212e-01 4.98774176e-04 1.24383559e-04 3.10920471e-05],3
0.3333333333333333,9,250,1000,6,True,0.18112780681304316,4,[-0.01875735  0.10885715] [-0.81098608 -0.22072834] [ 0.61847675 -0.52810016] [-0.29915352 -0.66870296],[2.39484419e-01 2.54700483e-01 3.31503901e-01 1.73693023e-01 4.94786205e-04 1.23387440e-04],4
0.3333333333333333,10,250,1000,6,True,0.4398050500848723,2,[-0.18955313 -0.64277037] [-0.06940679  0.03015208],[5.87965772e-01 4.11368789e-01 5.01353883e-04 1.25021482e-04 3.12514668e-05 7.81281781e-06],2
0.3333333333333333,11,250,1000,6,True,0.5348973141227181,2,[ 0.06172138 -0.03573107] [ 0.0092954  -0.72620663],[5.51527944e-01 4.47806416e-01 5.01501620e-04 1.25061347e-04 3.12614688e-05 7.81531876e-06],2
0.3333333333333333,12,250,1000,6,True,0.45589651613421417,2,[0.07537671 0.03407641] [-0.06733132 -0.64825714],[4.52110010e-01 5.47223771e-01 5.01939499e-04 1.25168385e-04 3.12881987e-05 7.82200087e-06],2
0.3333333333333333,13,250,1000,6,True,0.5257668605798386,4,[ 0.01248202 -0.02122158] [ 0.05187499 -0.71678546] [ 0.46577979 -1.14670872] [-0.34138964  0.36309307],[5.45466120e-01 4.02267328e-01 4.96793167e-02 2.24072864e-03 2.77268500e-04 6.92388080e-05],4
0.3333333333333333,14,250,1000,6,True,0.3476103971684562,4,[-0.11912364 -0.69299298] [ 0.80108566 -0.76061859] [ 0.17643633 -0.01950333] [-1.0069017  -0.54432471],[0.25901585 0.12361649 0.52368453 0.00208563 0.00203877 0.08955873],6
0.3333333333333333,15,250,1000,6,True,0.43984248178313334,2,[ 0.05127253 -0.07109972] [ 0.00856854 -0.76348675],[6.24548478e-01 2.13195262e-03 3.72665930e-01 4.98303994e-04 1.24271350e-04 3.10640606e-05],3
0.3333333333333333,16,250,1000,6,True,0.494640589496604,2,[-0.03022287 -0.0711943 ] [-0.08738133 -0.76282291],[5.94649463e-01 2.13900246e-03 4.02557314e-01 4.98751117e-04 1.24379227e-04 3.10909817e-05],3
0.3333333333333333,17,250,1000,6,True,0.5348859871401412,3,[-0.11247145 -0.67267772] [-0.09342437  0.0332158 ] [ 1.47748304 -0.00365906],[5.29359840e-01 4.65596525e-01 4.57287626e-03 3.58817365e-04 8.95549214e-05 2.23868716e-05],3
0.3333333333333333,18,250,1000,6,True,0.15497800662111685,5,[-0.35488176 -0.07863117] [ 0.7520626  -0.30546315] [-0.20318488 -0.82235655] [-0.88446867 -0.73395732] [ 0.52607963 -0.81530616],[0.40219597 0.29100493 0.12150904 0.09405754 0.09074954 0.00048298],5
0.3333333333333333,19,250,1000,6,True,0.5059875126240414,2,[-0.06098788 -0.06233515] [-0.02477611 -0.74632407],[5.94939871e-01 2.13265860e-03 4.02273326e-01 4.98688488e-04 1.24367292e-04 3.10880437e-05],3
0.5,0,250,1000,6,True,0.44519201712562645,2,[-0.133336   -0.57126457] [-0.01867376  0.090276  ],[6.35239784e-01 3.63761750e-01 6.75235211e-04 2.23827570e-04 7.45541932e-05 2.48488354e-05],2
0.5,1,250,1000,6,True,0.5920973456470804,3,[-0.04660054 -0.67208876] [-0.73757009  0.24150788] [-0.04592382  0.0344835 ],[0.55032258 0.00575741 0.00213015 0.00211975 0.4390041  0.000666  ],5
0.5,2,250,1000,6,True,0.3873838876825418,3,[-0.31415346 -0.04804958] [ 0.10695321 -0.72963559] [ 0.5855675  -0.04300736],[0.38477956 0.49533349 0.00210051 0.00206321 0.1150807  0.00064253],5
0.5,3,250,1000,6,True,0.4139447362779713,3,[ 0.53485268 -0.61548185] [0.09858346 0.04466359] [-0.53518367 -0.67110056],[2.33658771e-01 4.71848895e-01 2.93522628e-01 6.72521184e-04 2.22930726e-04 7.42538444e-05],3
0.5,4,250,1000,6,True,0.4613870017145513,2,[ 0.00981565 -0.61039169] [0.03508778 0.08081734],[6.31782117e-01 2.13562335e-03 3.65113862e-01 6.71621672e-04 2.22624414e-04 7.41514583e-05],3
0.5,5,250,1000,6,True,0.39328347702055405,2,[ 0.01651236 -0.10856832] [-0.02465526 -0.80019979],[6.51496732e-01 3.47505069e-01 6.75053828e-04 2.23768347e-04 7.45345055e-05 2.48422753e-05],2
0.5,6,250,1000,6,True,0.2031727927984337,2,[ 0.00317944 -0.49152529] [-0.04895018  0.19002958],[7.85865891e-01 2.12745712e-03 2.10423708e-03 2.09023818e-01 6.59878168e-04 2.18718549e-04],4
0.5,7,250,1000,6,True,0.35816392355484294,4,[-0.00544085 -0.61682065] [-0.10662125 -0.01817406] [-0.66227834 -0.74541274] [ 0.83290568 -0.64424741],[0.19407346 0.00214069 0.40876388 0.23111848 0.00209583 0.16180766],6
0.5,8,250,1000,6,True,0.439808145588117,2,[-0.02515905 -0.05485078] [ 0.00720293 -0.74808885],[5.94448424e-01 2.14121596e-03 4.02441135e-01 6.72187211e-04 2.22820890e-04 7.42172988e-05],3
0.5,9,250,1000,6,True,0.18112780681304316,4,[-0.01871241  0.10886914] [-0.81091653 -0.22065239] [ 0.61858118 -0.52800099] [-0.29903762 -0.66871437],[2.39324016e-01 2.54685397e-01 3.31382262e-01 1.73720640e-01 6.66718547e-04 2.20966437e-04],4
0.5,10,250,1000,6,True,0.4398050500848723,2,[-0.18957262 -0.64288622] [-0.0694294   0.03003666],[5.87596236e-01 4.11404473e-01 6.75806272e-04 2.24003860e-04 7.46123562e-05 2.48681952e-05],2
0.5,11,250,1000,6,True,0.5348973141227181,2,[ 0.0617582  -0.03579181] [ 0.00924003 -0.72625359],[5.51421995e-01 4.47578516e-01 6.75927720e-04 2.24056579e-04 7.46304526e-05 2.48742517e-05],2
0.5,12,250,1000,6,True,0.45589651613421417,2,[0.07524395 0.03391442] [-0.06729818 -0.64848575],[4.52249564e-01 5.46749993e-01 6.76583338e-04 2.24263551e-04 7.46989792e-05 2.48970724e-05],2
0.5,13,250,1000,6,True,0.5257668605798386,4,[ 0.01245011 -0.02034005] [ 0.05198616 -0.71619337] [ 0.4675533  -1.14719725] [-0.35253477  0.3755383 ],[5.43885859e-01 4.03566048e-01 4.95255933e-02 2.49229189e-03 3.97940706e-04 1.32267520e-04],4
0.5,14,250,1000,6,True,0.3476103971684562,4,[-0.11815476 -0.69169035] [ 0.80007175 -0.76081627] [ 0.17784003 -0.0189622 ] [-1.00512268 -0.54281433],[0.258783   0.12401352 0.5223667  0.00208631 0.00204014 0.09071034],6
0.5,15,250,1000,6,True,0.43984248178313334,2,[ 0.05138359 -0.07103652] [ 0.00839688 -0.76337973],[6.24234470e-01 2.13131040e-03 3.72666056e-01 6.71430783e-04 2.22591083e-04 7.41416837e-05],3
0.5,16,250,1000,6,True,0.494640589496604,2,[-0.03022155 -0.07116857] [-0.08737927 -0.76280791],[5.94428993e-01 2.13860642e-03 4.02463263e-01 6.72120971e-04 2.22804863e-04 7.42122233e-05],3
0.5,17,250,1000,6,True,0.5348859871401412,3,[-0.11291097 -0.67266508] [-0.0933147   0.03323783] [ 1.47702913 -0.00465766],[5.29198373e-01 4.65322635e-01 4.76694883e-03 4.93549956e-04 1.63891899e-04 5.46020135e-05],3
0.5,18,250,1000,6,True,0.15497800662111685,5,[-0.3548108 -0.0786035] [ 0.75240353 -0.30519851] [-0.20320566 -0.82236042] [-0.88435896 -0.73391335] [ 0.52612146 -0.81523291],[0.40214355 0.29072396 0.12150755 0.09408369 0.09089124 0.00065001],5
0.5,19,250,1000,6,True,0.5059875126240414,2,[-0.06097516 -0.06240787] [-0.02478522 -0.74639696],[5.94857005e-01 2.13201095e-03 4.02042083e-01 6.71942489e-04 2.22760978e-04 7.41982829e-05],3
0.6666666666666666,0,250,1000,6,True,0.44519201712562645,2,[-0.13337584 -0.57144051] [-0.01868007  0.09014368],[6.34790116e-01 3.63886707e-01 8.17327259e-04 3.24466334e-04 1.29573887e-04 5.18092112e-05],2
0.6666666666666666,1,250,1000,6,True,0.5920973456470804,3,[-0.04654983 -0.67192442] [-0.73704594  0.24196599] [-0.045959    0.03464583],[0.55048364 0.00577831 0.00212987 0.00211948 0.43868389 0.00080481],5
0.6666666666666666,2,250,1000,6,True,0.3873838876825418,3,[-0.31526937 -0.0482074 ] [ 0.10743512 -0.72987509] [ 0.58462513 -0.04337316],[0.38455602 0.49493588 0.00210048 0.00206343 0.11556784 0.00077635],5
0.6666666666666666,3,250,1000,6,True,0.4139447362779713,3,[ 0.53481314 -0.61545766] [0.0984061  0.04458239] [-0.53534995 -0.67134053],[2.33638146e-01 4.71848798e-01 2.93247050e-01 8.13913569e-04 3.23085710e-04 1.29006653e-04],3
0.6666666666666666,4,250,1000,6,True,0.4613870017145513,2,[ 0.0098132  -0.61042794] [0.03508976 0.08079379],[6.31546962e-01 2.13503077e-03 3.65053634e-01 8.12879816e-04 3.22658494e-04 1.28834592e-04],3
0.6666666666666666,5,250,1000,6,True,0.39328347702055405,2,[ 0.01650689 -0.10852783] [-0.02463815 -0.80016298],[6.51227103e-01 3.47450085e-01 8.17100280e-04 3.24378082e-04 1.29538797e-04 5.17951951e-05],2
0.6666666666666666,6,250,1000,6,True,0.2031727927984337,2,[ 0.00322137 -0.49276336] [-0.04869798  0.18924021],[7.83995007e-01 2.13053128e-03 2.10419655e-03 2.10655072e-01 7.98406963e-04 3.16785769e-04],4
0.6666666666666666,7,250,1000,6,True,0.35816392355484294,4,[-0.00545482 -0.61676598] [-0.10676285 -0.0180922 ] [-0.66244112 -0.74536301] [ 0.83280953 -0.64405479],[0.19413347 0.00214067 0.40861419 0.23109812 0.0020959  0.16191765],6
0.6666666666666666,8,250,1000,6,True,0.439808145588117,2,[-0.02516187 -0.05474321] [ 0.00719441 -0.74797005],[5.94109519e-01 2.13879410e-03 4.02486306e-01 8.13510468e-04 3.22927480e-04 1.28943630e-04],3
0.6666666666666666,9,250,1000,6,True,0.18131895891972438,4,[-0.01866707  0.10888146] [-0.81084723 -0.2205761 ] [ 0.61868578 -0.5279018 ] [-0.29892301 -0.66872701],[2.39170885e-01 2.54678282e-01 3.31271072e-01 1.73753170e-01 8.06595856e-04 3.19994795e-04],4
0.6666666666666666,10,250,1000,6,True,0.4398050500848723,2,[-0.18959198 -0.64300267] [-0.0694522   0.02992248],[5.87232190e-01 4.11443434e-01 8.18095773e-04 3.24744849e-04 1.29682924e-04 5.18526021e-05],2
0.6666666666666666,11,250,1000,6,True,0.5348973141227181,2,[ 0.06179076 -0.03585172] [ 0.00918953 -0.72630178],[5.51321004e-01 4.47354467e-01 8.18163857e-04 3.24797244e-04 1.29705953e-04 5.18620096e-05],2
0.6666666666666666,12,250,1000,6,True,0.45589651613421417,2,[0.07510463 0.03375329] [-0.06726007 -0.6487173 ],[4.52394634e-01 5.46279420e-01 8.19068410e-04 3.25127861e-04 1.29835991e-04 5.19138271e-05],2
0.6666666666666666,13,250,1000,6,True,0.5257668605798386,4,[ 0.01241679 -0.0200271 ] [ 0.05214389 -0.71594014] [ 0.46665279 -1.14654749] [-0.35886214  0.38053125],[5.43173072e-01 4.03800198e-01 4.96429889e-02 2.67964314e-03 5.03554865e-04 2.00542952e-04],4
0.6666666666666666,14,250,1000,6,True,0.3476103971684562,4,[-0.1174083  -0.69062187] [ 0.799299   -0.76097518] [ 0.17899219 -0.01852522] [-1.00368459 -0.54155033],[0.25863365 0.12431962 0.5212878  0.00208686 0.00204125 0.09163082],6
0.6666666666666666,15,250,1000,6,True,0.43984248178313334,2,[ 0.05148359 -0.07097292] [ 0.00824304 -0.76328141],[6.23936650e-01 2.13071624e-03 3.72668807e-01 8.12469536e-04 3.22557419e-04 1.28799671e-04],3
0.6666666666666666,16,250,1000,6,True,0.494640589496604,2,[-0.03022026 -0.07114156] [-0.0873771  -0.76279294],[5.94218658e-01 2.13827209e-03 4.02377853e-01 8.13392365e-04 3.22892808e-04 1.28930859e-04],3
0.6666666666666666,17,250,1000,6,True,0.5348859871401412,3,[-0.1132996  -0.67246286] [-0.093176    0.03342723] [ 1.47568871 -0.00559768],[5.29298714e-01 4.64820239e-01 4.93465807e-03 6.07895473e-04 2.41867016e-04 9.66263949e-05],3
0.6666666666666666,18,250,1000,6,True,0.15497800662111685,5,[-0.35464747 -0.0784211 ] [ 0.75336022 -0.30456832] [-0.2031722 -0.8221862] [-0.88391585 -0.73372843] [ 0.52628965 -0.81507874],[0.40204802 0.29010252 0.1216114  0.09422825 0.09122436 0.00078544],5
0.6666666666666666,19,250,1000,6,True,0.5059875126240414,2,[-0.06100444 -0.06222283] [-0.02476559 -0.74622859],[5.94418021e-01 2.13142664e-03 4.02185761e-01 8.13089575e-04 3.22804066e-04 1.28898190e-04],3
0.8333333333333333,0,250,1000,6,True,0.44519201712562645,2,[-0.13334113 -0.5712887 ] [-0.01867241  0.09026931],[6.34806561e-01 3.63559647e-01 9.34797341e-04 4.21255762e-04 1.90995962e-04 8.67428129e-05],2
